params,startmove,response,score
36,0.0,0.891,1.260112807950255
36,0.156,0.891,1.2617670438696682
36,0.309,0.891,1.2832165592737448
36,0.454,0.891,1.284341187893601
36,0.588,0.891,1.2888850699428114
36,0.707,0.891,1.2902972646610105
36,0.809,0.891,1.2846786500693375
36,0.891,0.891,1.285558408098824
36,0.951,0.891,1.2862382415272589
36,0.988,0.891,1.2870967173277958
36,1.0,0.891,1.286613872482194
36,-1.0,0.951,1.2645683504222278
36,-0.988,0.951,1.264495951612161
36,-0.951,0.951,1.2650217953904033
36,-0.891,0.951,1.2654609531271916
36,-0.809,0.951,1.2653477805983897
36,-0.707,0.951,1.2575381233771339
36,-0.588,0.951,1.2581505909613826
36,-0.454,0.951,1.245736262951323
36,-0.309,0.951,1.2469104995512703
36,-0.156,0.951,1.2446019514129794
36,0.0,0.951,1.2562189088570475
36,0.156,0.951,1.2573467019473887
36,0.309,0.951,1.2821358089493833
36,0.454,0.951,1.2837725991856803
36,0.588,0.951,1.2897360876646302
36,0.707,0.951,1.2908063277320536
36,0.809,0.951,1.283973958074275
36,0.891,0.951,1.2852613188335504
36,0.951,0.951,1.2856470490451992
36,0.988,0.951,1.2859690670354988
36,1.0,0.951,1.2856434719075112
36,-1.0,0.988,1.2620902331082058
36,-0.988,0.988,1.262359719519684
36,-0.951,0.988,1.2627434493999494
36,-0.891,0.988,1.2629073706593488
36,-0.809,0.988,1.2637667453710386
36,-0.707,0.988,1.2541830054516816
36,-0.588,0.988,1.25539371699606
36,-0.454,0.988,1.2408669016033889
36,-0.309,0.988,1.2436621175878104
36,-0.156,0.988,1.240604595453065
36,0.0,0.988,1.2538102614726228
36,0.156,0.988,1.254948341223529
36,0.309,0.988,1.2812517053810961
36,0.454,0.988,1.2823267583702125
36,0.588,0.988,1.2901655984588252
36,0.707,0.988,1.2910761737437337
36,0.809,0.988,1.2826557422838034
36,0.891,0.988,1.2841060126861816
36,0.951,0.988,1.283911091940013
36,0.988,0.988,1.2846412110096634
36,1.0,0.988,1.286015768385532
36,-1.0,1.0,1.2603618663925604
36,-0.988,1.0,1.2599908533972892
36,-0.951,1.0,1.26063509241774
36,-0.891,1.0,1.2612583738220204
36,-0.809,1.0,1.261943399669491
36,-0.707,1.0,1.2525049544275064
36,-0.588,1.0,1.2531664170047498
36,-0.454,1.0,1.2392745473339595
36,-0.309,1.0,1.2405515448583508
36,-0.156,1.0,1.238066227571708
36,0.0,1.0,1.2504707547175347
36,0.156,1.0,1.252447794579547
36,0.309,1.0,1.2795772426335479
36,0.454,1.0,1.2814311721759717
36,0.588,1.0,1.2881198667093114
36,0.707,1.0,1.2902382240192594
36,0.809,1.0,1.2820979199310063
36,0.891,1.0,1.283239419810201
36,0.951,1.0,1.2835875970111044
36,0.988,1.0,1.283497880370937
36,1.0,1.0,1.2836866095771668
37,-1.0,-1.0,1.2632654564170847
37,-0.988,-1.0,1.263118274447502
37,-0.951,-1.0,1.2629638833608299
37,-0.891,-1.0,1.2618946643248012
37,-0.809,-1.0,1.2655945319918551
37,-0.707,-1.0,1.2638910105352732
37,-0.588,-1.0,1.2685488660919122
37,-0.454,-1.0,1.284824693258563
37,-0.309,-1.0,1.284481532005446
37,-0.156,-1.0,1.2986589884404438
37,0.0,-1.0,1.2669016528413026
37,0.156,-1.0,1.2704451917926678
37,0.309,-1.0,1.2181180062621002
37,0.454,-1.0,1.220366325148384
37,0.588,-1.0,1.1532604268626274
37,0.707,-1.0,1.1542279527401504
37,0.809,-1.0,1.1794737387233976
37,0.891,-1.0,1.1735786211277208
37,0.951,-1.0,1.1781810676259472
37,0.988,-1.0,1.177096525130296
37,1.0,-1.0,1.176604941263272
37,-1.0,-0.988,1.2648428314659634
37,-0.988,-0.988,1.2658473494669913
37,-0.951,-0.988,1.2662558357998601
37,-0.891,-0.988,1.270351315630832
37,-0.809,-0.988,1.2653285276225545
37,-0.707,-0.988,1.2671403060624293
37,-0.588,-0.988,1.2701352797314889
37,-0.454,-0.988,1.2842124149637923
37,-0.309,-0.988,1.2872495536527202
37,-0.156,-0.988,1.2982458075734313
37,0.0,-0.988,1.2659642664917072
37,0.156,-0.988,1.2723508833780266
37,0.309,-0.988,1.2240562115569917
37,0.454,-0.988,1.221655382889955
37,0.588,-0.988,1.152709713748982
37,0.707,-0.988,1.156044867979311
37,0.809,-0.988,1.1803848651405753
37,0.891,-0.988,1.1792887914089218
37,0.951,-0.988,1.1789289671782874
37,0.988,-0.988,1.1834805435581268
37,1.0,-0.988,1.181126265819686
37,-1.0,-0.951,1.2647829787124116
37,-0.988,-0.951,1.2647960836375651
37,-0.951,-0.951,1.2630526898370573
37,-0.891,-0.951,1.2657865126955996
37,-0.809,-0.951,1.2654867096916929
37,-0.707,-0.951,1.265679137150518
37,-0.588,-0.951,1.2695877169014744
37,-0.454,-0.951,1.284250744338124
37,-0.309,-0.951,1.28550763873311
37,-0.156,-0.951,1.300552126607963
37,0.0,-0.951,1.2757248571314859
37,0.156,-0.951,1.2726947602506258
37,0.309,-0.951,1.2219109837749826
37,0.454,-0.951,1.2233492655889286
37,0.588,-0.951,1.1548831307231908
37,0.707,-0.951,1.1604289896896711
37,0.809,-0.951,1.1815226102551377
37,0.891,-0.951,1.183186940942288
37,0.951,-0.951,1.1847525813965312
37,0.988,-0.951,1.1857643285051354
37,1.0,-0.951,1.1869573885721099
37,-1.0,-0.891,1.2647598887016824
37,-0.988,-0.891,1.266390048199383
37,-0.951,-0.891,1.26568128600756
37,-0.891,-0.891,1.2627656307822257
37,-0.809,-0.891,1.2686887592831493
37,-0.707,-0.891,1.2698128871928693
37,-0.588,-0.891,1.2661622952621823
37,-0.454,-0.891,1.2841258614167321
37,-0.309,-0.891,1.283115127879209
37,-0.156,-0.891,1.2955386951294223
37,0.0,-0.891,1.2690696049483767
37,0.156,-0.891,1.2749014259846347
37,0.309,-0.891,1.2239957436497435
37,0.454,-0.891,1.224420801786756
37,0.588,-0.891,1.1629357958657258
37,0.707,-0.891,1.1628322298802594
37,0.809,-0.891,1.1816666120644876
37,0.891,-0.891,1.1827221547650932
37,0.951,-0.891,1.1843685284276624
37,0.988,-0.891,1.186976534240304
37,1.0,-0.891,1.187599997279914
37,-1.0,-0.809,1.2672820811082461
37,-0.988,-0.809,1.2679009392842269
37,-0.951,-0.809,1.2670506249187743
37,-0.891,-0.809,1.2667837851767623
37,-0.809,-0.809,1.2691416187828173
37,-0.707,-0.809,1.2661273018272836
37,-0.588,-0.809,1.2661796958222271
37,-0.454,-0.809,1.277958579231564
37,-0.309,-0.809,1.2821753072465554
37,-0.156,-0.809,1.2899611626089436
37,0.0,-0.809,1.2714470740504786
37,0.156,-0.809,1.270658246542233
37,0.309,-0.809,1.231090037935295
37,0.454,-0.809,1.2314984358003727
37,0.588,-0.809,1.169769386419997
37,0.707,-0.809,1.1698890087786855
37,0.809,-0.809,1.1891581840103818
37,0.891,-0.809,1.1895242240490385
37,0.951,-0.809,1.1901480812905616
37,0.988,-0.809,1.1903511157978444
37,1.0,-0.809,1.1927431123614831
37,-1.0,-0.707,1.260465495637467
37,-0.988,-0.707,1.2598073032327504
37,-0.951,-0.707,1.270284163270804
37,-0.891,-0.707,1.2643962939715419
37,-0.809,-0.707,1.2648340919792318
37,-0.707,-0.707,1.2632125541100547
37,-0.588,-0.707,1.265314448600369
37,-0.454,-0.707,1.2779188355740114
37,-0.309,-0.707,1.2784416730462853
37,-0.156,-0.707,1.2836238445351484
37,0.0,-0.707,1.2656381513703443
37,0.156,-0.707,1.265521310285541
37,0.309,-0.707,1.2327778014277393
37,0.454,-0.707,1.2344659630903048
37,0.588,-0.707,1.1750643710442747
37,0.707,-0.707,1.178981950293568
37,0.809,-0.707,1.1916161254774997
37,0.891,-0.707,1.1980657336726777
37,0.951,-0.707,1.1932666172055988
37,0.988,-0.707,1.195182318563716
37,1.0,-0.707,1.1948937287488826
37,-1.0,-0.588,1.264928646027134
37,-0.988,-0.588,1.2647441059300448
37,-0.951,-0.588,1.2626139402248642
37,-0.891,-0.588,1.2654893045087015
37,-0.809,-0.588,1.2641402368365504
37,-0.707,-0.588,1.2589578443413814
37,-0.588,-0.588,1.2608793062873542
37,-0.454,-0.588,1.2740455708985003
37,-0.309,-0.588,1.2693225404573472
37,-0.156,-0.588,1.2765977215015374
37,0.0,-0.588,1.2597765139161234
37,0.156,-0.588,1.2619574901870476
37,0.309,-0.588,1.2366703306900768
37,0.454,-0.588,1.2380000934744995
37,0.588,-0.588,1.1877610848777194
37,0.707,-0.588,1.1892524975517162
37,0.809,-0.588,1.203788321567788
37,0.891,-0.588,1.200959762556088
37,0.951,-0.588,1.206873528727168
37,0.988,-0.588,1.2011113697287588
37,1.0,-0.588,1.2005076160725898
37,-1.0,-0.454,1.2614937581705663
37,-0.988,-0.454,1.2615160732738806
37,-0.951,-0.454,1.2587325863978303
37,-0.891,-0.454,1.2648027392043817
37,-0.809,-0.454,1.2618430251302044
37,-0.707,-0.454,1.2590925307174279
37,-0.588,-0.454,1.2608778047385476
37,-0.454,-0.454,1.260839208253488
37,-0.309,-0.454,1.2628944455153388
37,-0.156,-0.454,1.2608377870260636
37,0.0,-0.454,1.2582121734499636
37,0.156,-0.454,1.2584365363799568
37,0.309,-0.454,1.242819872576613
37,0.454,-0.454,1.247033813869954
37,0.588,-0.454,1.1971763694660753
37,0.707,-0.454,1.1988421470795378
37,0.809,-0.454,1.207147535962146
37,0.891,-0.454,1.2053738303082593
37,0.951,-0.454,1.2085296718723022
37,0.988,-0.454,1.205140504034099
37,1.0,-0.454,1.2083424479300753
37,-1.0,-0.309,1.2581744259640923
37,-0.988,-0.309,1.2577372758022407
37,-0.951,-0.309,1.2547949918515178
37,-0.891,-0.309,1.2596602537460666
37,-0.809,-0.309,1.259757274319158
37,-0.707,-0.309,1.2573730034527435
37,-0.588,-0.309,1.253280819626005
37,-0.454,-0.309,1.2481883083089103
37,-0.309,-0.309,1.2517372278850094
37,-0.156,-0.309,1.249993984523843
37,0.0,-0.309,1.2525961109826291
37,0.156,-0.309,1.2527884997724212
37,0.309,-0.309,1.2515544220900194
37,0.454,-0.309,1.2513305006888413
37,0.588,-0.309,1.2138708310815083
37,0.707,-0.309,1.2140164962900784
37,0.809,-0.309,1.2175064983228652
37,0.891,-0.309,1.2175338114004088
37,0.951,-0.309,1.2182161784117864
37,0.988,-0.309,1.2149429835402419
37,1.0,-0.309,1.2123846007451844
37,-1.0,-0.156,1.2525231096053295
37,-0.988,-0.156,1.2547842789704406
37,-0.951,-0.156,1.254982015522542
37,-0.891,-0.156,1.2542953477272825
37,-0.809,-0.156,1.257500110719761
37,-0.707,-0.156,1.2473402276673051
37,-0.588,-0.156,1.2501040293058885
37,-0.454,-0.156,1.2391258248653254
37,-0.309,-0.156,1.2366373639884334
37,-0.156,-0.156,1.227128102867988
37,0.0,-0.156,1.2365290552138581
37,0.156,-0.156,1.247928096001671
37,0.309,-0.156,1.2559083904607247
37,0.454,-0.156,1.2542077491534054
37,0.588,-0.156,1.2269270218969115
37,0.707,-0.156,1.2278706824553272
37,0.809,-0.156,1.2205195198855427
37,0.891,-0.156,1.2231480309625429
37,0.951,-0.156,1.2237335314371387
37,0.988,-0.156,1.2231435418865095
37,1.0,-0.156,1.2245290755597933
37,-1.0,0.0,1.2501776091065326
37,-0.988,0.0,1.253049809027007
37,-0.951,0.0,1.2495239351293654
37,-0.891,0.0,1.2487537239420372
37,-0.809,0.0,1.2515747373798352
37,-0.707,0.0,1.241910550321762
37,-0.588,0.0,1.242820992139629
37,-0.454,0.0,1.2234790665709077
37,-0.309,0.0,1.2200369935610056
37,-0.156,0.0,1.2044066124663189
37,0.0,0.0,1.2343597741358363
37,0.156,0.0,1.2341670926250088
37,0.309,0.0,1.2611093574748349
37,0.454,0.0,1.2634579913938397
37,0.588,0.0,1.24520627834291
37,0.707,0.0,1.2471345799136744
37,0.809,0.0,1.2317307127432693
37,0.891,0.0,1.2336928988604594
37,0.951,0.0,1.2383747736401665
37,0.988,0.0,1.2294708687351614
37,1.0,0.0,1.2357806277390562
37,-1.0,0.156,1.2459107485044028
37,-0.988,0.156,1.2484901978353884
37,-0.951,0.156,1.2450385770265366
37,-0.891,0.156,1.2455746162531964
37,-0.809,0.156,1.2476964000650212
37,-0.707,0.156,1.233072101004405
37,-0.588,0.156,1.236519965636746
37,-0.454,0.156,1.2058206108169807
37,-0.309,0.156,1.2088793797560902
37,-0.156,0.156,1.1877883683922763
37,0.0,0.156,1.2245155030917054
37,0.156,0.156,1.231687046575469
37,0.309,0.156,1.2730606499064714
37,0.454,0.156,1.2706905129979027
37,0.588,0.156,1.2634287270156748
37,0.707,0.156,1.2631116184223854
37,0.809,0.156,1.2413577015120956
37,0.891,0.156,1.2477679070436944
37,0.951,0.156,1.2443738839258203
37,0.988,0.156,1.2481444040697245
37,1.0,0.156,1.2432356116964445
37,-1.0,0.309,1.2398860391968787
37,-0.988,0.309,1.2387489400626743
37,-0.951,0.309,1.241626413569975
37,-0.891,0.309,1.2402851591976336
37,-0.809,0.309,1.2436739307900804
37,-0.707,0.309,1.229381509534337
37,-0.588,0.309,1.2290297208439482
37,-0.454,0.309,1.1878808017987295
37,-0.309,0.309,1.187115636229968
37,-0.156,0.309,1.1637430739265464
