iteration,params,startmove,response,score
0,6,-1.0,-1.0,1.2505498398872317
0,6,-0.988,-1.0,1.251906066525662
0,6,-0.951,-1.0,1.252266935110733
0,6,-0.891,-1.0,1.2528666293160768
0,6,-0.809,-1.0,1.2540702425931678
0,6,-0.707,-1.0,1.257524396348828
0,6,-0.588,-1.0,1.257691713410793
0,6,-0.454,-1.0,1.2561803605841746
0,6,-0.309,-1.0,1.256530569316104
0,6,-0.156,-1.0,1.24887485104968
0,6,0.0,-1.0,1.2420619158318158
0,6,0.156,-1.0,1.2418793471985201
0,6,0.309,-1.0,1.2305563494020375
0,6,0.454,-1.0,1.2316187028887975
0,6,0.588,-1.0,1.217311006884567
0,6,0.707,-1.0,1.2173895530994734
0,6,0.809,-1.0,1.218597657736055
0,6,0.891,-1.0,1.2215436740376944
0,6,0.951,-1.0,1.2204400009181318
0,6,0.988,-1.0,1.222095438885006
0,6,1.0,-1.0,1.2216388389619128
0,6,-1.0,-0.988,1.2525711974962184
0,6,-0.988,-0.988,1.253895254750948
0,6,-0.951,-0.988,1.2537844810307763
0,6,-0.891,-0.988,1.2557486155778017
0,6,-0.809,-0.988,1.2560722803005917
0,6,-0.707,-0.988,1.2577692486996013
0,6,-0.588,-0.988,1.2602950433347964
0,6,-0.454,-0.988,1.257953172906906
0,6,-0.309,-0.988,1.2585222162974168
0,6,-0.156,-0.988,1.2512267268923771
0,6,0.0,-0.988,1.243607897527284
0,6,0.156,-0.988,1.2447022160344394
0,6,0.309,-0.988,1.2330870253888868
0,6,0.454,-0.988,1.2319383967991722
0,6,0.588,-0.988,1.2184589589111843
0,6,0.707,-0.988,1.21761325243114
0,6,0.809,-0.988,1.2204663665782236
0,6,0.891,-0.988,1.2209200310868202
0,6,0.951,-0.988,1.2230195316373413
0,6,0.988,-0.988,1.2227636213884072
0,6,1.0,-0.988,1.2239217285342279
0,6,-1.0,-0.951,1.252801854164143
0,6,-0.988,-0.951,1.25448639788138
0,6,-0.951,-0.951,1.254135500733248
0,6,-0.891,-0.951,1.2521159780671756
0,6,-0.809,-0.951,1.2566304170815854
0,6,-0.707,-0.951,1.2596775873040447
0,6,-0.588,-0.951,1.2577661148509969
0,6,-0.454,-0.951,1.2584497957050673
0,6,-0.309,-0.951,1.261058259968849
0,6,-0.156,-0.951,1.2521899264928478
0,6,0.0,-0.951,1.2462392934634523
0,6,0.156,-0.951,1.245128090957295
0,6,0.309,-0.951,1.2333021237796198
0,6,0.454,-0.951,1.2348387542975938
0,6,0.588,-0.951,1.2200404664063096
0,6,0.707,-0.951,1.2207288345766218
0,6,0.809,-0.951,1.2224603243917775
0,6,0.891,-0.951,1.2220424880949567
0,6,0.951,-0.951,1.2236796443137385
0,6,0.988,-0.951,1.2236289904100834
0,6,1.0,-0.951,1.2244607393738516
0,6,-1.0,-0.891,1.2530699350982102
0,6,-0.988,-0.891,1.252403735642647
0,6,-0.951,-0.891,1.255884544881407
0,6,-0.891,-0.891,1.255192821937915
0,6,-0.809,-0.891,1.257598558219226
0,6,-0.707,-0.891,1.2577251891964252
0,6,-0.588,-0.891,1.2612227736271417
0,6,-0.454,-0.891,1.2576701891655817
0,6,-0.309,-0.891,1.2587460870145681
0,6,-0.156,-0.891,1.2535809975077719
0,6,0.0,-0.891,1.245692713350709
0,6,0.156,-0.891,1.249207209849668
0,6,0.309,-0.891,1.2338917196147356
0,6,0.454,-0.891,1.236657845323286
0,6,0.588,-0.891,1.2228979279436327
0,6,0.707,-0.891,1.2244026067790945
0,6,0.809,-0.891,1.2261654121440873
0,6,0.891,-0.891,1.2269938527488498
0,6,0.951,-0.891,1.2285567338616805
0,6,0.988,-0.891,1.228152743957449
0,6,1.0,-0.891,1.227266370744159
0,6,-1.0,-0.809,1.2547005578187567
0,6,-0.988,-0.809,1.2541472888324612
0,6,-0.951,-0.809,1.2540354706658372
0,6,-0.891,-0.809,1.25614801131258
0,6,-0.809,-0.809,1.2566655876440267
0,6,-0.707,-0.809,1.2592076019107699
0,6,-0.588,-0.809,1.2611526286326935
0,6,-0.454,-0.809,1.259606791494999
0,6,-0.309,-0.809,1.2598465698500203
0,6,-0.156,-0.809,1.2531499403793935
0,6,0.0,-0.809,1.24552462627332
0,6,0.156,-0.809,1.248260312354595
0,6,0.309,-0.809,1.2357263965184329
0,6,0.454,-0.809,1.237710657471618
0,6,0.588,-0.809,1.228892450793942
0,6,0.707,-0.809,1.2293918405025588
0,6,0.809,-0.809,1.2287471428887744
0,6,0.891,-0.809,1.2278854984866687
0,6,0.951,-0.809,1.229310123251572
0,6,0.988,-0.809,1.2293244942605228
0,6,1.0,-0.809,1.2308173187224776
0,6,-1.0,-0.707,1.254077308888176
0,6,-0.988,-0.707,1.2536645709766272
0,6,-0.951,-0.707,1.2542577793090142
0,6,-0.891,-0.707,1.2557608196973167
0,6,-0.809,-0.707,1.2563914764088846
0,6,-0.707,-0.707,1.2577691371641018
0,6,-0.588,-0.707,1.2587728753150091
0,6,-0.454,-0.707,1.25626787191575
0,6,-0.309,-0.707,1.2602871617931601
0,6,-0.156,-0.707,1.255048043790312
0,6,0.0,-0.707,1.2468727739350431
0,6,0.156,-0.707,1.246847825413671
0,6,0.309,-0.707,1.2383857318055553
0,6,0.454,-0.707,1.2423243259984655
0,6,0.588,-0.707,1.2311361778956869
0,6,0.707,-0.707,1.2317187477160498
0,6,0.809,-0.707,1.2314491300197605
0,6,0.891,-0.707,1.2316549265890138
0,6,0.951,-0.707,1.2343418260876133
0,6,0.988,-0.707,1.2356095539926748
0,6,1.0,-0.707,1.2319117031951095
0,6,-1.0,-0.588,1.2517111034872186
0,6,-0.988,-0.588,1.254627071373007
0,6,-0.951,-0.588,1.2543512500651368
0,6,-0.891,-0.588,1.2542459925256193
0,6,-0.809,-0.588,1.256221035881265
0,6,-0.707,-0.588,1.2552812162829656
0,6,-0.588,-0.588,1.2574320695582
0,6,-0.454,-0.588,1.2549527473888729
0,6,-0.309,-0.588,1.25591857593276
0,6,-0.156,-0.588,1.2512220973007813
0,6,0.0,-0.588,1.245993473022703
0,6,0.156,-0.588,1.2476956566301654
0,6,0.309,-0.588,1.2418947972477086
0,6,0.454,-0.588,1.2419426487976257
0,6,0.588,-0.588,1.2344493487311152
0,6,0.707,-0.588,1.2346666978925835
0,6,0.809,-0.588,1.2333428298648166
0,6,0.891,-0.588,1.2346966563738644
0,6,0.951,-0.588,1.2356032695043375
0,6,0.988,-0.588,1.2345734930960082
0,6,1.0,-0.588,1.2360693860510703
0,6,-1.0,-0.454,1.2529665551875264
0,6,-0.988,-0.454,1.2522471714882826
0,6,-0.951,-0.454,1.2548558541637125
0,6,-0.891,-0.454,1.253400425175196
0,6,-0.809,-0.454,1.2531791556627359
0,6,-0.707,-0.454,1.2556702096694028
0,6,-0.588,-0.454,1.2557903193155748
0,6,-0.454,-0.454,1.2545467515792614
0,6,-0.309,-0.454,1.2562895037553068
0,6,-0.156,-0.454,1.2516341828982127
0,6,0.0,-0.454,1.2460702014322689
0,6,0.156,-0.454,1.248432860901097
0,6,0.309,-0.454,1.2411486442683939
0,6,0.454,-0.454,1.243736029860807
0,6,0.588,-0.454,1.2368082466455412
0,6,0.707,-0.454,1.2350516878458653
0,6,0.809,-0.454,1.2358434205038722
0,6,0.891,-0.454,1.2377528933302697
0,6,0.951,-0.454,1.236879166137872
0,6,0.988,-0.454,1.237583783403306
0,6,1.0,-0.454,1.2382826118632917
0,6,-1.0,-0.309,1.2495808357328788
0,6,-0.988,-0.309,1.2499882828166942
0,6,-0.951,-0.309,1.251020846372703
0,6,-0.891,-0.309,1.2530424037951289
0,6,-0.809,-0.309,1.252227259293556
0,6,-0.707,-0.309,1.2516934694525115
0,6,-0.588,-0.309,1.2546156061812468
0,6,-0.454,-0.309,1.2539716041429831
0,6,-0.309,-0.309,1.253487120400234
0,6,-0.156,-0.309,1.2506584717482876
0,6,0.0,-0.309,1.2484028894664994
0,6,0.156,-0.309,1.2500943218911724
0,6,0.309,-0.309,1.2441476716747657
0,6,0.454,-0.309,1.244374301567214
0,6,0.588,-0.309,1.2374364330555183
0,6,0.707,-0.309,1.240046023286678
0,6,0.809,-0.309,1.240267298173871
0,6,0.891,-0.309,1.2397108389689144
0,6,0.951,-0.309,1.2421416254598048
0,6,0.988,-0.309,1.242190780109982
0,6,1.0,-0.309,1.238958013859481
0,6,-1.0,-0.156,1.2471915400607103
0,6,-0.988,-0.156,1.249515614319845
