iteration,params,startmove,response,score
0,15,-1.0,-1.0,1.3365484390916123
0,15,-0.988,-1.0,1.3365679190282989
0,15,-0.951,-1.0,1.3371684089556188
0,15,-0.891,-1.0,1.3369826404895422
0,15,-0.809,-1.0,1.3387088931789173
0,15,-0.707,-1.0,1.3365756143623049
0,15,-0.588,-1.0,1.3390329748024856
0,15,-0.454,-1.0,1.336352844881204
0,15,-0.309,-1.0,1.3376993242138722
0,15,-0.156,-1.0,1.3373191893581153
0,15,0.0,-1.0,1.3377314393912938
0,15,0.156,-1.0,1.3394198623863367
0,15,0.309,-1.0,1.3390927301363582
0,15,0.454,-1.0,1.3412577666131886
0,15,0.588,-1.0,1.3942593467576432
0,15,0.707,-1.0,1.3969688055026825
0,15,0.809,-1.0,1.3377351920583878
0,15,0.891,-1.0,1.3402546315976478
0,15,0.951,-1.0,1.3411692023833925
0,15,0.988,-1.0,1.3396947830363408
0,15,1.0,-1.0,1.3412750672230929
0,15,-1.0,-0.988,1.3379975571996485
0,15,-0.988,-0.988,1.338149745958831
0,15,-0.951,-0.988,1.339212372442697
0,15,-0.891,-0.988,1.3379674630518756
0,15,-0.809,-0.988,1.3403390624192908
0,15,-0.707,-0.988,1.3376905977724647
0,15,-0.588,-0.988,1.3391547605384786
0,15,-0.454,-0.988,1.3389612105024673
0,15,-0.309,-0.988,1.3399642711269117
0,15,-0.156,-0.988,1.33843011364078
0,15,0.0,-0.988,1.339837776984576
0,15,0.156,-0.988,1.3403217859915577
0,15,0.309,-0.988,1.3422586604770939
0,15,0.454,-0.988,1.3435968166303556
0,15,0.588,-0.988,1.3964757346915406
0,15,0.707,-0.988,1.3979973520039781
0,15,0.809,-0.988,1.3398653154242246
0,15,0.891,-0.988,1.3410634429929453
0,15,0.951,-0.988,1.3419886213369465
0,15,0.988,-0.988,1.3425111686166802
0,15,1.0,-0.988,1.3421681816532987
0,15,-1.0,-0.951,1.3391165873532256
0,15,-0.988,-0.951,1.3380094360697568
0,15,-0.951,-0.951,1.3392538538734546
0,15,-0.891,-0.951,1.3406956942589576
0,15,-0.809,-0.951,1.3404164015451077
0,15,-0.707,-0.951,1.340236835287921
0,15,-0.588,-0.951,1.3402366992312131
0,15,-0.454,-0.951,1.3396515981547787
