iteration,params,startmove,response,score
0,13,-1.0,-1.0,1.129111188678429
0,13,-0.988,-1.0,1.1293728435268315
0,13,-0.951,-1.0,1.130028057529814
0,13,-0.891,-1.0,1.1303976542331629
0,13,-0.809,-1.0,1.1304160846243467
0,13,-0.707,-1.0,1.1305781064221652
0,13,-0.588,-1.0,1.131661446998433
0,13,-0.454,-1.0,1.1304827733906349
0,13,-0.309,-1.0,1.1309069692751974
0,13,-0.156,-1.0,1.129342927509464
0,13,0.0,-1.0,1.1303071589402471
0,13,0.156,-1.0,1.1309470505608752
0,13,0.309,-1.0,1.1224964569489726
0,13,0.454,-1.0,1.1240615834263343
0,13,0.588,-1.0,1.0990154516508428
0,13,0.707,-1.0,1.0997112920133807
0,13,0.809,-1.0,1.1043583654573075
0,13,0.891,-1.0,1.1053444750756802
0,13,0.951,-1.0,1.105383325327035
0,13,0.988,-1.0,1.106004108058018
0,13,1.0,-1.0,1.106194388889902
0,13,-1.0,-0.988,1.1300774312087696
0,13,-0.988,-0.988,1.1298807624131606
0,13,-0.951,-0.988,1.1310154085775306
0,13,-0.891,-0.988,1.131700292793143
0,13,-0.809,-0.988,1.1325076612771017
0,13,-0.707,-0.988,1.1321781095440047
0,13,-0.588,-0.988,1.1331917388552426
0,13,-0.454,-0.988,1.131517641881005
0,13,-0.309,-0.988,1.132381025716792
0,13,-0.156,-0.988,1.130889110352898
0,13,0.0,-0.988,1.1309866343853605
0,13,0.156,-0.988,1.1331327538483766
0,13,0.309,-0.988,1.1237673880251549
0,13,0.454,-0.988,1.1245199575073161
0,13,0.588,-0.988,1.1004123751364447
0,13,0.707,-0.988,1.1015460053842987
0,13,0.809,-0.988,1.1056236514603177
0,13,0.891,-0.988,1.106923908388641
0,13,0.951,-0.988,1.1068986321653667
0,13,0.988,-0.988,1.107507953700398
0,13,1.0,-0.988,1.1077687765034598
0,13,-1.0,-0.951,1.1322313365572427
0,13,-0.988,-0.951,1.1318224386907516
0,13,-0.951,-0.951,1.1322964484416178
