params,startmove,response,score
12,1.0,0.588,1.3508147083583837
12,-1.0,0.707,1.3374060212418382
12,-0.988,0.707,1.3386268901345142
12,-0.951,0.707,1.3377965601276764
12,-0.891,0.707,1.3384389832319445
12,-0.809,0.707,1.339022119711912
12,-0.707,0.707,1.3377495544356728
12,-0.588,0.707,1.338754409578354
12,-0.454,0.707,1.3313865516725099
12,-0.309,0.707,1.33195786367743
12,-0.156,0.707,1.3293686330951089
12,0.0,0.707,1.3295543574340973
12,0.156,0.707,1.3315408612946962
12,0.309,0.707,1.3430775205955559
12,0.454,0.707,1.3445443030633322
12,0.588,0.707,1.3487402059152245
12,0.707,0.707,1.348825693142472
12,0.809,0.707,1.3486602819840303
12,0.891,0.707,1.3488709722294823
12,0.951,0.707,1.3510898883421332
12,0.988,0.707,1.3501725561569276
12,1.0,0.707,1.3503739066654448
12,-1.0,0.809,1.3344654383740566
12,-0.988,0.809,1.3342925079210153
12,-0.951,0.809,1.3347817754737052
12,-0.891,0.809,1.335417691903777
12,-0.809,0.809,1.3369051344314116
12,-0.707,0.809,1.334923536848393
12,-0.588,0.809,1.3364340041187126
12,-0.454,0.809,1.326862170471631
12,-0.309,0.809,1.3286641996433568
12,-0.156,0.809,1.3243396866576447
12,0.0,0.809,1.3252443185992917
12,0.156,0.809,1.3250440107662218
12,0.309,0.809,1.3398747022699764
12,0.454,0.809,1.3412972373252012
12,0.588,0.809,1.352686633283291
12,0.707,0.809,1.354353841339412
12,0.809,0.809,1.3478254288635847
12,0.891,0.809,1.3495391869496152
12,0.951,0.809,1.3494704786466922
12,0.988,0.809,1.350610608000704
12,1.0,0.809,1.350834834632934
12,-1.0,0.891,1.3332384080875317
12,-0.988,0.891,1.3322046521253168
12,-0.951,0.891,1.3336390867946166
12,-0.891,0.891,1.3340003122076896
12,-0.809,0.891,1.3347465184794856
12,-0.707,0.891,1.3313021825587814
12,-0.588,0.891,1.3325935152600448
12,-0.454,0.891,1.3221936229001618
12,-0.309,0.891,1.3246063421167324
12,-0.156,0.891,1.3202522778456127
12,0.0,0.891,1.3193175809350821
12,0.156,0.891,1.3189395807772806
12,0.309,0.891,1.3383884715063894
12,0.454,0.891,1.3395307542369657
12,0.588,0.891,1.3562447814139933
12,0.707,0.891,1.3580271110191529
12,0.809,0.891,1.3489433072982402
12,0.891,0.891,1.3494457857555457
12,0.951,0.891,1.3499213205475313
12,0.988,0.891,1.3494050110932312
12,1.0,0.891,1.3493279190488752
12,-1.0,0.951,1.3313206784582876
12,-0.988,0.951,1.3307697064820048
12,-0.951,0.951,1.3315141955078607
12,-0.891,0.951,1.3322929797069971
12,-0.809,0.951,1.3317680674379224
12,-0.707,0.951,1.3286200129050565
12,-0.588,0.951,1.3295822183791166
12,-0.454,0.951,1.318835015000945
12,-0.309,0.951,1.3203153668702057
12,-0.156,0.951,1.3159148390459565
12,0.0,0.951,1.3139976184220337
12,0.156,0.951,1.314937749618324
12,0.309,0.951,1.3360846171340512
12,0.454,0.951,1.3383122387757078
12,0.588,0.951,1.3575619838404671
12,0.707,0.951,1.3594702009464656
12,0.809,0.951,1.3463230687842898
12,0.891,0.951,1.3485381850880878
12,0.951,0.951,1.348337863576966
12,0.988,0.951,1.3488093982439906
12,1.0,0.951,1.3488703220804148
12,-1.0,0.988,1.328869227479972
12,-0.988,0.988,1.329317916479396
12,-0.951,0.988,1.329634442921007
12,-0.891,0.988,1.330373037246673
12,-0.809,0.988,1.331551706927959
12,-0.707,0.988,1.3257329430732832
12,-0.588,0.988,1.3268724483951397
12,-0.454,0.988,1.3164349849777983
12,-0.309,0.988,1.3177662603584008
12,-0.156,0.988,1.3131901502202286
12,0.0,0.988,1.3097168556929264
12,0.156,0.988,1.3106755542357265
12,0.309,0.988,1.3348394999220188
12,0.454,0.988,1.3359500333544745
12,0.588,0.988,1.3573898896418035
12,0.707,0.988,1.3603347473736187
12,0.809,0.988,1.3456356669171654
12,0.891,0.988,1.3469876338175684
12,0.951,0.988,1.347159852484344
12,0.988,0.988,1.3470827567070607
12,1.0,0.988,1.347820737801176
12,-1.0,1.0,1.3276016150902776
12,-0.988,1.0,1.3282483998072663
12,-0.951,1.0,1.3286864910947611
12,-0.891,1.0,1.3285280075040162
12,-0.809,1.0,1.3300342399993101
12,-0.707,1.0,1.3234654404196262
12,-0.588,1.0,1.325126548312835
12,-0.454,1.0,1.3142238780945257
12,-0.309,1.0,1.3153219922253507
12,-0.156,1.0,1.3102628993478964
12,0.0,1.0,1.3067423955815554
12,0.156,1.0,1.3093563302231284
12,0.309,1.0,1.3327489400342925
12,0.454,1.0,1.3343720768390352
12,0.588,1.0,1.3589575833658016
12,0.707,1.0,1.3592715937564044
12,0.809,1.0,1.3443111468938356
12,0.891,1.0,1.3448584239859187
12,0.951,1.0,1.3451798752126178
12,0.988,1.0,1.3450734081592421
12,1.0,1.0,1.347466284036719
13,-1.0,-1.0,1.3845857675191966
13,-0.988,-1.0,1.3840687170775234
13,-0.951,-1.0,1.3789288864296247
13,-0.891,-1.0,1.3834743606157789
13,-0.809,-1.0,1.385432052234566
13,-0.707,-1.0,1.3927805376905036
13,-0.588,-1.0,1.3944096639179953
13,-0.454,-1.0,1.4076012614866782
13,-0.309,-1.0,1.411621558395413
13,-0.156,-1.0,1.4680340402837033
13,0.0,-1.0,1.453743810502245
13,0.156,-1.0,1.4499257685217037
13,0.309,-1.0,1.3720474578977317
13,0.454,-1.0,1.3831169672128294
13,0.588,-1.0,1.2408913016973315
13,0.707,-1.0,1.2429099141088749
13,0.809,-1.0,1.3304222867742466
13,0.891,-1.0,1.327573772857898
13,0.951,-1.0,1.3332721342244218
13,0.988,-1.0,1.3301011418460251
13,1.0,-1.0,1.3297582405845847
13,-1.0,-0.988,1.3860960858735651
13,-0.988,-0.988,1.385821998326928
13,-0.951,-0.988,1.3891083111127775
13,-0.891,-0.988,1.3939945098188493
13,-0.809,-0.988,1.3878559976910327
13,-0.707,-0.988,1.3908727248674397
13,-0.588,-0.988,1.3893699744144967
13,-0.454,-0.988,1.407116452246818
13,-0.309,-0.988,1.4101565266690284
13,-0.156,-0.988,1.466536697213764
13,0.0,-0.988,1.4555821052999116
13,0.156,-0.988,1.451701729709502
13,0.309,-0.988,1.3836275029111949
13,0.454,-0.988,1.3782646935761504
13,0.588,-0.988,1.2406339286542347
13,0.707,-0.988,1.2479061520761159
13,0.809,-0.988,1.3430576308475397
13,0.891,-0.988,1.3338992302867458
13,0.951,-0.988,1.3228293392224069
13,0.988,-0.988,1.3373999580494538
13,1.0,-0.988,1.3333959915239058
13,-1.0,-0.951,1.3876676219118687
13,-0.988,-0.951,1.3880732632661457
13,-0.951,-0.951,1.389555235297151
13,-0.891,-0.951,1.3903742789422668
13,-0.809,-0.951,1.4006604899215187
13,-0.707,-0.951,1.3904395762362818
13,-0.588,-0.951,1.3931836299500602
13,-0.454,-0.951,1.4116062471875042
13,-0.309,-0.951,1.415229618960717
13,-0.156,-0.951,1.4685192439452737
13,0.0,-0.951,1.4651256300752171
13,0.156,-0.951,1.4518259571152754
13,0.309,-0.951,1.377775220316939
13,0.454,-0.951,1.3796746187409863
13,0.588,-0.951,1.2451144990927114
13,0.707,-0.951,1.2486096097181782
13,0.809,-0.951,1.3293743512662033
13,0.891,-0.951,1.3254701195746375
13,0.951,-0.951,1.3394837296972484
13,0.988,-0.951,1.325759499001029
13,1.0,-0.951,1.322766981671586
13,-1.0,-0.891,1.395394994175069
13,-0.988,-0.891,1.3873318611485452
13,-0.951,-0.891,1.381735977494117
13,-0.891,-0.891,1.3861601574601374
13,-0.809,-0.891,1.3895197288243109
13,-0.707,-0.891,1.3911231542911775
13,-0.588,-0.891,1.3912602826162788
13,-0.454,-0.891,1.4100405497991542
13,-0.309,-0.891,1.4137375286471772
13,-0.156,-0.891,1.4616804048154006
13,0.0,-0.891,1.4535738465079584
13,0.156,-0.891,1.450649962392247
13,0.309,-0.891,1.368383836655341
13,0.454,-0.891,1.3783478040492585
13,0.588,-0.891,1.2456109003191467
13,0.707,-0.891,1.2511053018533629
13,0.809,-0.891,1.3359679660209434
13,0.891,-0.891,1.3306015581716617
13,0.951,-0.891,1.333290273888697
13,0.988,-0.891,1.321624174618939
13,1.0,-0.891,1.3390082324449804
13,-1.0,-0.809,1.3900425863552113
13,-0.988,-0.809,1.3960599376623666
13,-0.951,-0.809,1.3813590031017722
13,-0.891,-0.809,1.3884007550404467
13,-0.809,-0.809,1.386769649313205
13,-0.707,-0.809,1.3987589354024337
13,-0.588,-0.809,1.3946467395254778
13,-0.454,-0.809,1.414030289664173
13,-0.309,-0.809,1.409943786158835
13,-0.156,-0.809,1.46752918295351
13,0.0,-0.809,1.4536367383355435
13,0.156,-0.809,1.4437800464257158
13,0.309,-0.809,1.3843896908331783
13,0.454,-0.809,1.3789732698701036
13,0.588,-0.809,1.2508146208533195
13,0.707,-0.809,1.2509739179671895
13,0.809,-0.809,1.320120489898184
13,0.891,-0.809,1.3272052102260108
13,0.951,-0.809,1.3337039964200301
13,0.988,-0.809,1.3455515529301731
13,1.0,-0.809,1.3391676636177428
13,-1.0,-0.707,1.3845748593824283
13,-0.988,-0.707,1.3840754924472094
13,-0.951,-0.707,1.3939894417694876
13,-0.891,-0.707,1.3915602418260857
13,-0.809,-0.707,1.39047914141197
13,-0.707,-0.707,1.398440549406667
13,-0.588,-0.707,1.4024893969480343
13,-0.454,-0.707,1.4187692972644756
13,-0.309,-0.707,1.406086402699535
13,-0.156,-0.707,1.448123974245876
13,0.0,-0.707,1.4378135477247058
13,0.156,-0.707,1.4430301914074977
13,0.309,-0.707,1.3765599091253882
13,0.454,-0.707,1.3710570586596988
13,0.588,-0.707,1.2482029984079914
13,0.707,-0.707,1.2567475485662971
13,0.809,-0.707,1.3226125027857523
13,0.891,-0.707,1.3455912119693907
13,0.951,-0.707,1.3418114040450677
13,0.988,-0.707,1.3276969522797928
13,1.0,-0.707,1.335933430327149
13,-1.0,-0.588,1.3931481424787484
13,-0.988,-0.588,1.3882664481266562
13,-0.951,-0.588,1.3933753687569819
13,-0.891,-0.588,1.3948165468094262
13,-0.809,-0.588,1.394847606588256
13,-0.707,-0.588,1.4004923350461054
13,-0.588,-0.588,1.395474958905043
13,-0.454,-0.588,1.4001501794056177
13,-0.309,-0.588,1.4099638963050103
13,-0.156,-0.588,1.4285699837918133
13,0.0,-0.588,1.4324248950620686
13,0.156,-0.588,1.4244771882021332
13,0.309,-0.588,1.385813749778916
13,0.454,-0.588,1.381950362376774
13,0.588,-0.588,1.2487143542506793
13,0.707,-0.588,1.2538023157726572
13,0.809,-0.588,1.3353229712988957
13,0.891,-0.588,1.3364213819366066
13,0.951,-0.588,1.3380099182303729
13,0.988,-0.588,1.3329812030970933
13,1.0,-0.588,1.3439316528685565
13,-1.0,-0.454,1.3917703024690617
13,-0.988,-0.454,1.391053835088793
13,-0.951,-0.454,1.3969167165029714
13,-0.891,-0.454,1.3980471433640673
13,-0.809,-0.454,1.3989795066299922
13,-0.707,-0.454,1.3916625324875815
13,-0.588,-0.454,1.395082651349695
13,-0.454,-0.454,1.3917182064535851
13,-0.309,-0.454,1.3955195474407152
13,-0.156,-0.454,1.4017830579273438
13,0.0,-0.454,1.4020431926981354
13,0.156,-0.454,1.4029307760373724
13,0.309,-0.454,1.3791068579248675
13,0.454,-0.454,1.387849314366959
13,0.588,-0.454,1.2711820377195011
13,0.707,-0.454,1.2720621802311742
13,0.809,-0.454,1.3376985580393577
13,0.891,-0.454,1.3445523475051566
13,0.951,-0.454,1.3455758000065339
13,0.988,-0.454,1.3406034809411786
13,1.0,-0.454,1.3380065381309698
13,-1.0,-0.309,1.384356487972734
13,-0.988,-0.309,1.3900374599243646
13,-0.951,-0.309,1.3893099739153356
13,-0.891,-0.309,1.3893856765081813
13,-0.809,-0.309,1.3909311547177126
13,-0.707,-0.309,1.3862879141338735
13,-0.588,-0.309,1.3919153908944435
13,-0.454,-0.309,1.3841485424446989
13,-0.309,-0.309,1.383885264015104
13,-0.156,-0.309,1.3595506651429359
13,0.0,-0.309,1.382093838699121
13,0.156,-0.309,1.3781153553776577
13,0.309,-0.309,1.3897756936702184
13,0.454,-0.309,1.3963117534162879
13,0.588,-0.309,1.2932113283818163
13,0.707,-0.309,1.2949890205373253
13,0.809,-0.309,1.3414490089134086
13,0.891,-0.309,1.337071392480817
13,0.951,-0.309,1.3340911463580363
13,0.988,-0.309,1.3379032633649341
13,1.0,-0.309,1.3314251923074207
13,-1.0,-0.156,1.384101966152482
13,-0.988,-0.156,1.3885774700944555
13,-0.951,-0.156,1.3920839357422974
13,-0.891,-0.156,1.390543916172215
13,-0.809,-0.156,1.3945846241604867
13,-0.707,-0.156,1.3840292112894792
13,-0.588,-0.156,1.3787018621800187
13,-0.454,-0.156,1.3666152547375026
13,-0.309,-0.156,1.3735903105842606
13,-0.156,-0.156,1.312192448450948
13,0.0,-0.156,1.341509049577814
13,0.156,-0.156,1.3347150944271156
13,0.309,-0.156,1.3908875364401723
13,0.454,-0.156,1.3886964256523149
13,0.588,-0.156,1.3250131746882963
13,0.707,-0.156,1.323577793944379
13,0.809,-0.156,1.3419268851854007
13,0.891,-0.156,1.3484938441698946
13,0.951,-0.156,1.3468902211832776
13,0.988,-0.156,1.3407975794703455
13,1.0,-0.156,1.3437634484285608
13,-1.0,0.0,1.38140283874962
13,-0.988,0.0,1.3798681677601567
13,-0.951,0.0,1.3842590794338037
13,-0.891,0.0,1.386950957347256
13,-0.809,0.0,1.3919417891118053
13,-0.707,0.0,1.3729238061539817
13,-0.588,0.0,1.382768952081353
13,-0.454,0.0,1.343688243283852
13,-0.309,0.0,1.3516049230692977
13,-0.156,0.0,1.2343098073502572
13,0.0,0.0,1.2988563579814467
13,0.156,0.0,1.300101071212765
13,0.309,0.0,1.386025819384277
13,0.454,0.0,1.4011394311940666
13,0.588,0.0,1.36702536444555
13,0.707,0.0,1.3696703684512728
13,0.809,0.0,1.3607628131817757
13,0.891,0.0,1.3489422379532852
13,0.951,0.0,1.3545344860384416
13,0.988,0.0,1.3564090075384423
13,1.0,0.0,1.3553639601951135
13,-1.0,0.156,1.3809174925301249
13,-0.988,0.156,1.3817271764242796
13,-0.951,0.156,1.3868615313807302
13,-0.891,0.156,1.3800822897198832
13,-0.809,0.156,1.382776681518745
13,-0.707,0.156,1.370885047827659
13,-0.588,0.156,1.3782195743576278
13,-0.454,0.156,1.3209070367658433
13,-0.309,0.156,1.3141312823832865
13,-0.156,0.156,1.1766660733051644
13,0.0,0.156,1.2539701446031513
13,0.156,0.156,1.2555315428210887
13,0.309,0.156,1.3985848753959516
13,0.454,0.156,1.396343224441815
13,0.588,0.156,1.4198399668480415
13,0.707,0.156,1.4203627813368658
13,0.809,0.156,1.3668866649844145
13,0.891,0.156,1.3672653033598638
13,0.951,0.156,1.3746176690083154
13,0.988,0.156,1.3727048120166017
13,1.0,0.156,1.3698160316953385
13,-1.0,0.309,1.378305086999766
13,-0.988,0.309,1.3718433183740977
13,-0.951,0.309,1.380279287179605
13,-0.891,0.309,1.3817234956471793
13,-0.809,0.309,1.3794071941496315
13,-0.707,0.309,1.363815001154139
13,-0.588,0.309,1.3636050202337102
13,-0.454,0.309,1.2770428590034213
13,-0.309,0.309,1.2844236768194828
13,-0.156,0.309,1.0954749744157934
