iteration,startmove,response,score
0,-0.809,0.891,1.23171857951
0,-0.707,0.891,1.22931533144
0,-0.588,0.891,1.23002443677
0,-0.454,0.891,1.23215408814
0,-0.309,0.891,1.22934478866
0,-0.156,0.891,1.23250645173
0,0.0,0.891,1.2356334826
0,0.156,0.891,1.2383241703
0,0.309,0.891,1.23974594199
0,0.454,0.891,1.24255474483
0,0.588,0.891,1.24362517385
0,0.707,0.891,1.24538076341
0,0.809,0.891,1.24455511698
0,0.891,0.891,1.24933244684
0,0.951,0.891,1.24815268481
0,0.988,0.891,1.24706450211
0,1.0,0.891,1.24478492298
0,-1.0,0.951,1.22508425778
0,-0.988,0.951,1.22817392787
0,-0.951,0.951,1.22804329644
0,-0.891,0.951,1.22839481162
0,-0.809,0.951,1.22640496042
0,-0.707,0.951,1.22731268424
0,-0.588,0.951,1.22763126936
0,-0.454,0.951,1.2253844356
0,-0.309,0.951,1.2287696032
0,-0.156,0.951,1.2312440927
0,0.0,0.951,1.23495741227
0,0.156,0.951,1.23803091291
0,0.309,0.951,1.23996479309
0,0.454,0.951,1.24197478778
0,0.588,0.951,1.2455110195
0,0.707,0.951,1.24377922413
0,0.809,0.951,1.24169692089
0,0.891,0.951,1.24337844419
0,0.951,0.951,1.24453915591
0,0.988,0.951,1.24429922161
0,1.0,0.951,1.24874322119
0,-1.0,0.988,1.22384517622
0,-0.988,0.988,1.22524924412
0,-0.951,0.988,1.22576333158
0,-0.891,0.988,1.22465859105
0,-0.809,0.988,1.22838239313
0,-0.707,0.988,1.22582000772
0,-0.588,0.988,1.22830349547
0,-0.454,0.988,1.224824861
0,-0.309,0.988,1.22521593222
0,-0.156,0.988,1.22791462638
0,0.0,0.988,1.23168205845
0,0.156,0.988,1.23709217592
0,0.309,0.988,1.24021545605
0,0.454,0.988,1.23892139125
0,0.588,0.988,1.24276535636
0,0.707,0.988,1.24490169506
0,0.809,0.988,1.24272325585
0,0.891,0.988,1.24441317476
0,0.951,0.988,1.24590261233
0,0.988,0.988,1.24521980821
0,1.0,0.988,1.24822571295
0,-1.0,1.0,1.22177402452
0,-0.988,1.0,1.22321734306
0,-0.951,1.0,1.22308546907
0,-0.891,1.0,1.22536208224
0,-0.809,1.0,1.22402863335
0,-0.707,1.0,1.2230321808
0,-0.588,1.0,1.22441230638
0,-0.454,1.0,1.22252289427
0,-0.309,1.0,1.22634994276
0,-0.156,1.0,1.22889603333
0,0.0,1.0,1.23382810912
0,0.156,1.0,1.23348893618
0,0.309,1.0,1.23792008784
0,0.454,1.0,1.23986418805
0,0.588,1.0,1.23861619988
0,0.707,1.0,1.24152748392
0,0.809,1.0,1.23889755061
0,0.891,1.0,1.24191949972
0,0.951,1.0,1.24162257663
0,0.988,1.0,1.24333718857
0,1.0,1.0,1.2433179009
1,-1.0,-1.0,1.018691474
1,-0.988,-1.0,0.99377635165
1,-0.951,-1.0,0.96092028777
1,-0.891,-1.0,0.956522706248
1,-0.809,-1.0,0.969440147084
1,-0.707,-1.0,1.02519766259
1,-0.588,-1.0,0.982360021861
1,-0.454,-1.0,0.945403462315
1,-0.309,-1.0,1.01594105093
1,-0.156,-1.0,0.983207904848
1,0.0,-1.0,0.881787716818
1,0.156,-1.0,0.985914173897
1,0.309,-1.0,0.925948486729
1,0.454,-1.0,0.967701143475
1,0.588,-1.0,0.923815870262
1,0.707,-1.0,0.91069799908
1,0.809,-1.0,0.923674296495
