iteration,params,startmove,response,score
0,26,-1.0,-1.0,1.3293786654007835
0,26,-0.988,-1.0,1.3303456831411549
0,26,-0.951,-1.0,1.327889565978478
0,26,-0.891,-1.0,1.3310567531290491
0,26,-0.809,-1.0,1.332475340184413
0,26,-0.707,-1.0,1.3304720038431406
0,26,-0.588,-1.0,1.3304582296232106
0,26,-0.454,-1.0,1.3305735486522923
0,26,-0.309,-1.0,1.3324370355434636
0,26,-0.156,-1.0,1.3315177389856978
0,26,0.0,-1.0,1.33155644726659
0,26,0.156,-1.0,1.3336461141381861
0,26,0.309,-1.0,1.3330886670802755
0,26,0.454,-1.0,1.334614704892028
0,26,0.588,-1.0,1.3103754972248882
0,26,0.707,-1.0,1.3045962045230615
0,26,0.809,-1.0,1.33519419768355
0,26,0.891,-1.0,1.3360892855693314
0,26,0.951,-1.0,1.3358631317126963
0,26,0.988,-1.0,1.3354065214631046
0,26,1.0,-1.0,1.3359313593262534
0,26,-1.0,-0.988,1.331435543877603
0,26,-0.988,-0.988,1.3310942011179219
0,26,-0.951,-0.988,1.3322092864678299
0,26,-0.891,-0.988,1.3337349726221377
0,26,-0.809,-0.988,1.335059230454284
0,26,-0.707,-0.988,1.3326000501856772
0,26,-0.588,-0.988,1.3332268956754123
0,26,-0.454,-0.988,1.33271804168336
0,26,-0.309,-0.988,1.3329818249507348
0,26,-0.156,-0.988,1.3340475466831734
0,26,0.0,-0.988,1.331984095434391
0,26,0.156,-0.988,1.334470647621371
0,26,0.309,-0.988,1.3352099838707718
0,26,0.454,-0.988,1.3357503464075882
0,26,0.588,-0.988,1.312082989164505
0,26,0.707,-0.988,1.3083791621611562
0,26,0.809,-0.988,1.336027231046804
0,26,0.891,-0.988,1.3373601748790747
0,26,0.951,-0.988,1.336979523744304
0,26,0.988,-0.988,1.338533885069633
0,26,1.0,-0.988,1.3362906197618531
0,26,-1.0,-0.951,1.3319062801728325
0,26,-0.988,-0.951,1.3342778373356508
0,26,-0.951,-0.951,1.3339799636650915
0,26,-0.891,-0.951,1.333698929287689
0,26,-0.809,-0.951,1.3356669077416767
0,26,-0.707,-0.951,1.3342252137561266
0,26,-0.588,-0.951,1.3346829049242768
0,26,-0.454,-0.951,1.333857619359373
0,26,-0.309,-0.951,1.3361297190697854
0,26,-0.156,-0.951,1.3343156023751672
0,26,0.0,-0.951,1.3337518997063886
0,26,0.156,-0.951,1.3356117120698716
0,26,0.309,-0.951,1.3359804740705294
0,26,0.454,-0.951,1.3372592876111813
0,26,0.588,-0.951,1.30814223295924
0,26,0.707,-0.951,1.3094752901646571
0,26,0.809,-0.951,1.3382557639474784
0,26,0.891,-0.951,1.337996132628559
0,26,0.951,-0.951,1.3396869720093152
0,26,0.988,-0.951,1.3392329676414905
0,26,1.0,-0.951,1.3392629899249664
0,26,-1.0,-0.891,1.3359860198895726
0,26,-0.988,-0.891,1.3352826147223513
0,26,-0.951,-0.891,1.3354627140738022
0,26,-0.891,-0.891,1.3360356700138525
0,26,-0.809,-0.891,1.3383971065493907
0,26,-0.707,-0.891,1.3349095976298297
0,26,-0.588,-0.891,1.3355523869954247
0,26,-0.454,-0.891,1.3354874433796369
0,26,-0.309,-0.891,1.3369225571391172
0,26,-0.156,-0.891,1.3353093876559918
0,26,0.0,-0.891,1.3356219780125524
0,26,0.156,-0.891,1.3358259165730493
0,26,0.309,-0.891,1.33750242549904
0,26,0.454,-0.891,1.3398984087370087
0,26,0.588,-0.891,1.3035900946160175
0,26,0.707,-0.891,1.3113150934192228
0,26,0.809,-0.891,1.3395820490826054
0,26,0.891,-0.891,1.3387910191993067
0,26,0.951,-0.891,1.3401710667314546
0,26,0.988,-0.891,1.342590611217572
0,26,1.0,-0.891,1.342066007186973
0,26,-1.0,-0.809,1.3356836412665698
0,26,-0.988,-0.809,1.33647607392462
0,26,-0.951,-0.809,1.3370532110759523
