iteration,params,startmove,response,score
0,2,-1.0,-1.0,1.3364656277126192
0,2,-0.988,-1.0,1.3359456361062636
0,2,-0.951,-1.0,1.3363216436118663
0,2,-0.891,-1.0,1.3379564418370513
0,2,-0.809,-1.0,1.3382961670100146
0,2,-0.707,-1.0,1.3366986611658016
0,2,-0.588,-1.0,1.338998080502614
0,2,-0.454,-1.0,1.336176503713853
0,2,-0.309,-1.0,1.3383360641293525
0,2,-0.156,-1.0,1.3369751096815596
0,2,0.0,-1.0,1.337788601322591
0,2,0.156,-1.0,1.3398553621657907
0,2,0.309,-1.0,1.3395316273436952
0,2,0.454,-1.0,1.3417408165923788
0,2,0.588,-1.0,1.3954632656668107
0,2,0.707,-1.0,1.3976825497007708
0,2,0.809,-1.0,1.3383488363667744
0,2,0.891,-1.0,1.3403310754252025
0,2,0.951,-1.0,1.339919941957547
0,2,0.988,-1.0,1.3404038827469278
0,2,1.0,-1.0,1.3412710291165597
0,2,-1.0,-0.988,1.3379107178241176
0,2,-0.988,-0.988,1.3374655621859761
0,2,-0.951,-0.988,1.338650256422495
0,2,-0.891,-0.988,1.3384170572780638
0,2,-0.809,-0.988,1.3390469308620072
0,2,-0.707,-0.988,1.3370441323877298
0,2,-0.588,-0.988,1.340156690372205
0,2,-0.454,-0.988,1.339064181822711
0,2,-0.309,-0.988,1.3398203149219874
0,2,-0.156,-0.988,1.3388077895552744
0,2,0.0,-0.988,1.338817043440455
0,2,0.156,-0.988,1.3400750953252523
0,2,0.309,-0.988,1.3416026109874186
0,2,0.454,-0.988,1.3433326315530782
0,2,0.588,-0.988,1.396667290452472
0,2,0.707,-0.988,1.398228413230697
0,2,0.809,-0.988,1.3413439386514698
0,2,0.891,-0.988,1.341352431423796
0,2,0.951,-0.988,1.3417458702750436
0,2,0.988,-0.988,1.3425559455482792
0,2,1.0,-0.988,1.3422449552194402
0,2,-1.0,-0.951,1.338222188168152
0,2,-0.988,-0.951,1.3391965295455994
0,2,-0.951,-0.951,1.3388668798129695
0,2,-0.891,-0.951,1.3404056481981599
0,2,-0.809,-0.951,1.340447886797067
0,2,-0.707,-0.951,1.339627561941439
0,2,-0.588,-0.951,1.3406716446667941
0,2,-0.454,-0.951,1.3400068712315172
0,2,-0.309,-0.951,1.3399240145950555
0,2,-0.156,-0.951,1.3398388283169254
0,2,0.0,-0.951,1.3403601111496486
0,2,0.156,-0.951,1.342143353153922
0,2,0.309,-0.951,1.3428578581158714
