iteration,params,startmove,response,score
0,3,-1.0,-1.0,1.2942418359434371
0,3,-0.988,-1.0,1.2941375122846837
0,3,-0.951,-1.0,1.294705166405631
0,3,-0.891,-1.0,1.2950881801263099
0,3,-0.809,-1.0,1.296779166950012
0,3,-0.707,-1.0,1.2962067778803998
0,3,-0.588,-1.0,1.2974156059176294
0,3,-0.454,-1.0,1.2958982859332948
0,3,-0.309,-1.0,1.2985330899367007
0,3,-0.156,-1.0,1.2946239411308222
0,3,0.0,-1.0,1.2920008420686826
0,3,0.156,-1.0,1.2944390499002603
0,3,0.309,-1.0,1.2856396761146944
0,3,0.454,-1.0,1.2871712848114434
0,3,0.588,-1.0,1.2692523380428284
0,3,0.707,-1.0,1.269517454015857
0,3,0.809,-1.0,1.267718173602497
0,3,0.891,-1.0,1.2709265006036363
0,3,0.951,-1.0,1.270145559904274
0,3,0.988,-1.0,1.2712833386637072
0,3,1.0,-1.0,1.269848741613682
0,3,-1.0,-0.988,1.2957651845109246
0,3,-0.988,-0.988,1.2952733463053157
0,3,-0.951,-0.988,1.2948713958360558
0,3,-0.891,-0.988,1.296966486132014
0,3,-0.809,-0.988,1.2966494796617696
0,3,-0.707,-0.988,1.2973684533221586
0,3,-0.588,-0.988,1.2981832940733211
0,3,-0.454,-0.988,1.2954279912838031
0,3,-0.309,-0.988,1.2973911630268775
0,3,-0.156,-0.988,1.2965925120516801
0,3,0.0,-0.988,1.2947813982622198
0,3,0.156,-0.988,1.2942077594245043
0,3,0.309,-0.988,1.2874005951001641
0,3,0.454,-0.988,1.2895172926188947
0,3,0.588,-0.988,1.269402724355078
0,3,0.707,-0.988,1.2718000047413394
0,3,0.809,-0.988,1.271547447995126
0,3,0.891,-0.988,1.2710434818622427
0,3,0.951,-0.988,1.273086399301921
0,3,0.988,-0.988,1.2708865367543152
0,3,1.0,-0.988,1.271477795372721
0,3,-1.0,-0.951,1.295918618026203
0,3,-0.988,-0.951,1.2962507885572647
0,3,-0.951,-0.951,1.2968216685025127
0,3,-0.891,-0.951,1.2985938622016278
0,3,-0.809,-0.951,1.2989561021724376
0,3,-0.707,-0.951,1.297272681733653
0,3,-0.588,-0.951,1.2999625534495332
0,3,-0.454,-0.951,1.2974564926888246
0,3,-0.309,-0.951,1.2998610318067816
0,3,-0.156,-0.951,1.2967371811866433
0,3,0.0,-0.951,1.2945529373174405
0,3,0.156,-0.951,1.2967077843508292
0,3,0.309,-0.951,1.2865278533783218
0,3,0.454,-0.951,1.2903093799233758
0,3,0.588,-0.951,1.2725651273549148
0,3,0.707,-0.951,1.2739976505833084
0,3,0.809,-0.951,1.2743707676415437
0,3,0.891,-0.951,1.2750161556031816
0,3,0.951,-0.951,1.2741842505430871
0,3,0.988,-0.951,1.2733181195019627
0,3,1.0,-0.951,1.275129133946248
0,3,-1.0,-0.891,1.2969279331634964
0,3,-0.988,-0.891,1.2974222818424508
0,3,-0.951,-0.891,1.2968560503750526
0,3,-0.891,-0.891,1.2979482758960128
0,3,-0.809,-0.891,1.2979507359467692
0,3,-0.707,-0.891,1.297082902067045
0,3,-0.588,-0.891,1.2992456967159784
0,3,-0.454,-0.891,1.298011172845956
0,3,-0.309,-0.891,1.299603023670224
0,3,-0.156,-0.891,1.295024768926051
0,3,0.0,-0.891,1.2962226945951874
0,3,0.156,-0.891,1.297988958899579
0,3,0.309,-0.891,1.2897391579415727
0,3,0.454,-0.891,1.2922912938281483
0,3,0.588,-0.891,1.2759955608467863
0,3,0.707,-0.891,1.2768131709187098
0,3,0.809,-0.891,1.2737446279092002
0,3,0.891,-0.891,1.277097000000929
0,3,0.951,-0.891,1.2753177332899799
0,3,0.988,-0.891,1.2769081081760185
0,3,1.0,-0.891,1.2755569965592382
0,3,-1.0,-0.809,1.2961548523944266
0,3,-0.988,-0.809,1.2956887298447435
0,3,-0.951,-0.809,1.2959724455340464
0,3,-0.891,-0.809,1.2957288840824202
0,3,-0.809,-0.809,1.2983691359871161
0,3,-0.707,-0.809,1.2964137783890517
0,3,-0.588,-0.809,1.299750537159929
0,3,-0.454,-0.809,1.2974981011818614
0,3,-0.309,-0.809,1.3007175149732313
0,3,-0.156,-0.809,1.297423309143912
0,3,0.0,-0.809,1.2960489906266783
0,3,0.156,-0.809,1.2983991415868474
0,3,0.309,-0.809,1.2901684075153077
0,3,0.454,-0.809,1.291606020271247
0,3,0.588,-0.809,1.2767568834768293
0,3,0.707,-0.809,1.2778598427416699
0,3,0.809,-0.809,1.2764296138656344
0,3,0.891,-0.809,1.2782100646628902
0,3,0.951,-0.809,1.2803388231068642
0,3,0.988,-0.809,1.278882892754876
0,3,1.0,-0.809,1.281613690206027
0,3,-1.0,-0.707,1.2944476716848157
0,3,-0.988,-0.707,1.2943655468277606
0,3,-0.951,-0.707,1.2927296220812918
0,3,-0.891,-0.707,1.2977484339263952
0,3,-0.809,-0.707,1.297561031051932
0,3,-0.707,-0.707,1.2988972372181762
0,3,-0.588,-0.707,1.29930611935597
0,3,-0.454,-0.707,1.296341102750096
0,3,-0.309,-0.707,1.2993610724500142
