iteration,params,startmove,response,score
0,0,-1.0,-1.0,1.3199930603624261
0,0,-0.988,-1.0,1.3187490059716627
0,0,-0.951,-1.0,1.3198382589390567
0,0,-0.891,-1.0,1.3207226095846565
0,0,-0.809,-1.0,1.3217105843848946
0,0,-0.707,-1.0,1.323648098285237
0,0,-0.588,-1.0,1.3247750034499615
0,0,-0.454,-1.0,1.3280019364062772
0,0,-0.309,-1.0,1.3292953989174645
0,0,-0.156,-1.0,1.328026518597633
0,0,0.0,-1.0,1.3286007271633429
0,0,0.156,-1.0,1.3300492578026322
0,0,0.309,-1.0,1.3507797558429309
0,0,0.454,-1.0,1.3537267716392578
0,0,0.588,-1.0,1.2991784376737447
0,0,0.707,-1.0,1.2989314514836356
0,0,0.809,-1.0,1.3184902704224717
0,0,0.891,-1.0,1.3189379409605095
0,0,0.951,-1.0,1.3194931828930876
0,0,0.988,-1.0,1.320345656544478
0,0,1.0,-1.0,1.3198536318604295
0,0,-1.0,-0.988,1.3225017145969622
0,0,-0.988,-0.988,1.3216528164824999
0,0,-0.951,-0.988,1.3216686693992994
0,0,-0.891,-0.988,1.3225028364119749
0,0,-0.809,-0.988,1.3228378133526744
0,0,-0.707,-0.988,1.3256397973265408
0,0,-0.588,-0.988,1.3267783507499666
0,0,-0.454,-0.988,1.329664479366255
0,0,-0.309,-0.988,1.3307992470698076
0,0,-0.156,-0.988,1.3297491356772193
0,0,0.0,-0.988,1.3301620451592466
0,0,0.156,-0.988,1.3313857214659983
0,0,0.309,-0.988,1.353489496663203
0,0,0.454,-0.988,1.3535651371884585
0,0,0.588,-0.988,1.2993385275542157
0,0,0.707,-0.988,1.3015135268507458
0,0,0.809,-0.988,1.3195604038516402
0,0,0.891,-0.988,1.3202444126584174
0,0,0.951,-0.988,1.3206296167375386
0,0,0.988,-0.988,1.3214290286442807
0,0,1.0,-0.988,1.3211140919120177
0,0,-1.0,-0.951,1.3222040491543785
0,0,-0.988,-0.951,1.3225228483853602
0,0,-0.951,-0.951,1.322946798235635
0,0,-0.891,-0.951,1.3241360484925797
0,0,-0.809,-0.951,1.3245179430751959
0,0,-0.707,-0.951,1.3262049084968814
0,0,-0.588,-0.951,1.3274925431245195
0,0,-0.454,-0.951,1.3316070233068478
0,0,-0.309,-0.951,1.3331943042236878
0,0,-0.156,-0.951,1.3312415346132134
0,0,0.0,-0.951,1.3321291586869888
0,0,0.156,-0.951,1.3333971328805025
0,0,0.309,-0.951,1.3529704044522652
0,0,0.454,-0.951,1.3554585909275487
0,0,0.588,-0.951,1.301985644991649
