iteration,params,startmove,response,score
0,4,-1.0,-1.0,1.1284911533833182
0,4,-0.988,-1.0,1.1298038150341787
0,4,-0.951,-1.0,1.128538866196432
0,4,-0.891,-1.0,1.1305692547900699
0,4,-0.809,-1.0,1.1292141460732827
0,4,-0.707,-1.0,1.131272130439691
0,4,-0.588,-1.0,1.1301770381285217
0,4,-0.454,-1.0,1.130538281353521
0,4,-0.309,-1.0,1.1298960316105782
0,4,-0.156,-1.0,1.1307098093829617
0,4,0.0,-1.0,1.1294756641014199
0,4,0.156,-1.0,1.131661807034528
0,4,0.309,-1.0,1.120316803221598
0,4,0.454,-1.0,1.122723495171391
0,4,0.588,-1.0,1.099047057074141
0,4,0.707,-1.0,1.1000120173686372
0,4,0.809,-1.0,1.1032860265519688
0,4,0.891,-1.0,1.1038488589639246
0,4,0.951,-1.0,1.10712705930661
0,4,0.988,-1.0,1.1073146930987785
0,4,1.0,-1.0,1.1061046721012824
0,4,-1.0,-0.988,1.130536865062979
0,4,-0.988,-0.988,1.12963681480045
0,4,-0.951,-0.988,1.130450826087714
0,4,-0.891,-0.988,1.1320694341874928
0,4,-0.809,-0.988,1.1306603801758988
0,4,-0.707,-0.988,1.1316489498025237
0,4,-0.588,-0.988,1.1332460201561612
0,4,-0.454,-0.988,1.1307040251883573
0,4,-0.309,-0.988,1.1312803604891317
0,4,-0.156,-0.988,1.1306662257284976
0,4,0.0,-0.988,1.1309771560288229
0,4,0.156,-0.988,1.1315680875847627
0,4,0.309,-0.988,1.1237271412422674
0,4,0.454,-0.988,1.1270660787810425
0,4,0.588,-0.988,1.0987237788981639
0,4,0.707,-0.988,1.1023530496476548
0,4,0.809,-0.988,1.105781811430178
0,4,0.891,-0.988,1.108726310513115
0,4,0.951,-0.988,1.106639543344212
0,4,0.988,-0.988,1.106816408747276
0,4,1.0,-0.988,1.1065639462445842
0,4,-1.0,-0.951,1.1314351952313755
0,4,-0.988,-0.951,1.1314779011577947
0,4,-0.951,-0.951,1.1325762832341457
0,4,-0.891,-0.951,1.1337551862185196
0,4,-0.809,-0.951,1.135709857547944
0,4,-0.707,-0.951,1.133359604438732
0,4,-0.588,-0.951,1.1330949937785189
0,4,-0.454,-0.951,1.1325413415855454
0,4,-0.309,-0.951,1.1336909708374754
0,4,-0.156,-0.951,1.131398666378213
0,4,0.0,-0.951,1.1308596196108835
0,4,0.156,-0.951,1.132972461540551
0,4,0.309,-0.951,1.124242728850427
0,4,0.454,-0.951,1.1263994876305565
0,4,0.588,-0.951,1.1039898486999555
0,4,0.707,-0.951,1.1044652024928365
0,4,0.809,-0.951,1.1083770186897088
0,4,0.891,-0.951,1.108208136350964
0,4,0.951,-0.951,1.109948595023319
0,4,0.988,-0.951,1.1090605238627016
0,4,1.0,-0.951,1.1094478859479915
0,4,-1.0,-0.891,1.1316002191139742
0,4,-0.988,-0.891,1.1316120222635662
0,4,-0.951,-0.891,1.1328056401888709
0,4,-0.891,-0.891,1.1325713886016189
0,4,-0.809,-0.891,1.1358153818671328
0,4,-0.707,-0.891,1.1316012674281586
0,4,-0.588,-0.891,1.134510311380738
0,4,-0.454,-0.891,1.1323591398834183
0,4,-0.309,-0.891,1.1356693040711445
0,4,-0.156,-0.891,1.1334055438574995
0,4,0.0,-0.891,1.1318875954652299
0,4,0.156,-0.891,1.133588409499295
0,4,0.309,-0.891,1.1270133882318332
0,4,0.454,-0.891,1.1283137776906143
0,4,0.588,-0.891,1.1087198531131015
0,4,0.707,-0.891,1.1075656784135968
0,4,0.809,-0.891,1.111827002695472
0,4,0.891,-0.891,1.109022245544937
0,4,0.951,-0.891,1.1099003425801537
0,4,0.988,-0.891,1.1118940174664178
0,4,1.0,-0.891,1.111473444068478
0,4,-1.0,-0.809,1.1331875046557653
0,4,-0.988,-0.809,1.1335473532699802
0,4,-0.951,-0.809,1.1334481453253988
0,4,-0.891,-0.809,1.1325514541983341
0,4,-0.809,-0.809,1.134536898755378
0,4,-0.707,-0.809,1.1327743008253928
0,4,-0.588,-0.809,1.1335364646390362
0,4,-0.454,-0.809,1.1323569088753598
0,4,-0.309,-0.809,1.1345056618191456
0,4,-0.156,-0.809,1.1324283253143392
0,4,0.0,-0.809,1.1331076187597147
0,4,0.156,-0.809,1.1328929139472235
0,4,0.309,-0.809,1.1274106406171653
0,4,0.454,-0.809,1.1268635931526152
0,4,0.588,-0.809,1.1112208634913265
0,4,0.707,-0.809,1.1102061687320632
0,4,0.809,-0.809,1.1138958244706187
0,4,0.891,-0.809,1.112980648266377
0,4,0.951,-0.809,1.1139265087997887
0,4,0.988,-0.809,1.1153004699484574
0,4,1.0,-0.809,1.1137877624950394
0,4,-1.0,-0.707,1.1318690219660763
0,4,-0.988,-0.707,1.1332055755261732
0,4,-0.951,-0.707,1.134406462461276
0,4,-0.891,-0.707,1.1327257596895346
0,4,-0.809,-0.707,1.1329526850274105
0,4,-0.707,-0.707,1.131809201855566
