iteration,params,startmove,response,score
0,0,-1.0,-1.0,1.2526854284903368
0,0,-0.988,-1.0,1.250836035408304
0,0,-0.951,-1.0,1.249401415087229
0,0,-0.891,-1.0,1.2522851705844926
0,0,-0.809,-1.0,1.2524084498066146
0,0,-0.707,-1.0,1.2573734204782507
0,0,-0.588,-1.0,1.2593381868863713
0,0,-0.454,-1.0,1.2557215843665337
0,0,-0.309,-1.0,1.2586221504923172
0,0,-0.156,-1.0,1.2499547284652377
0,0,0.0,-1.0,1.2436737871246077
0,0,0.156,-1.0,1.2445482193766189
0,0,0.309,-1.0,1.2280651693333806
0,0,0.454,-1.0,1.2323277331698215
0,0,0.588,-1.0,1.2134049779725982
0,0,0.707,-1.0,1.2149002104204996
0,0,0.809,-1.0,1.2179997918341705
0,0,0.891,-1.0,1.2191046791390767
0,0,0.951,-1.0,1.2195847236468957
0,0,0.988,-1.0,1.2180883982468156
0,0,1.0,-1.0,1.2202786504283034
0,0,-1.0,-0.988,1.2548247712433518
0,0,-0.988,-0.988,1.2523011346019608
0,0,-0.951,-0.988,1.2527315367632001
0,0,-0.891,-0.988,1.2533751926106338
0,0,-0.809,-0.988,1.2542844051903306
0,0,-0.707,-0.988,1.2571679836085257
0,0,-0.588,-0.988,1.2597526309688105
0,0,-0.454,-0.988,1.2582498377717928
0,0,-0.309,-0.988,1.2553803941483712
0,0,-0.156,-0.988,1.250919638339214
0,0,0.0,-0.988,1.243973357673801
0,0,0.156,-0.988,1.242921018975315
0,0,0.309,-0.988,1.231654117066235
0,0,0.454,-0.988,1.2299444486563718
0,0,0.588,-0.988,1.2172316015903166
0,0,0.707,-0.988,1.2177294587233098
0,0,0.809,-0.988,1.2214890990605678
0,0,0.891,-0.988,1.2223531206725955
0,0,0.951,-0.988,1.223289931613918
0,0,0.988,-0.988,1.2219286852903481
0,0,1.0,-0.988,1.2193736188143252
0,0,-1.0,-0.951,1.2573992475547446
0,0,-0.988,-0.951,1.2510805477888567
0,0,-0.951,-0.951,1.2549620049655743
0,0,-0.891,-0.951,1.2556362365627498
0,0,-0.809,-0.951,1.2557552462670762
0,0,-0.707,-0.951,1.2572738388165268
0,0,-0.588,-0.951,1.2607014784364847
0,0,-0.454,-0.951,1.2570983648019043
0,0,-0.309,-0.951,1.2615957172345635
0,0,-0.156,-0.951,1.2517119173988356
0,0,0.0,-0.951,1.2457175992966163
0,0,0.156,-0.951,1.2450675908572182
0,0,0.309,-0.951,1.2312431444102352
0,0,0.454,-0.951,1.2348189800658365
0,0,0.588,-0.951,1.2207060108669285
0,0,0.707,-0.951,1.221295067104386
0,0,0.809,-0.951,1.2245914441965149
0,0,0.891,-0.951,1.223626521278519
0,0,0.951,-0.951,1.2243321163268772
0,0,0.988,-0.951,1.2240368406440314
0,0,1.0,-0.951,1.2252063899552879
0,0,-1.0,-0.891,1.255675509742063
0,0,-0.988,-0.891,1.2538452167537837
0,0,-0.951,-0.891,1.25577639393259
0,0,-0.891,-0.891,1.2564260120699926
0,0,-0.809,-0.891,1.2548903134145215
0,0,-0.707,-0.891,1.2597637256603738
0,0,-0.588,-0.891,1.2608398191081212
0,0,-0.454,-0.891,1.2584332227157315
0,0,-0.309,-0.891,1.2602574782967961
