iteration,params,startmove,response,score
0,7,-1.0,-1.0,1.2519440510022974
0,7,-0.988,-1.0,1.2516848216951866
0,7,-0.951,-1.0,1.252241333272382
0,7,-0.891,-1.0,1.2516113706097374
0,7,-0.809,-1.0,1.2525208461272312
0,7,-0.707,-1.0,1.2560464103659792
0,7,-0.588,-1.0,1.2580829238725482
0,7,-0.454,-1.0,1.2563375211666254
0,7,-0.309,-1.0,1.257695901541827
0,7,-0.156,-1.0,1.2502796248822472
0,7,0.0,-1.0,1.2409444364798619
0,7,0.156,-1.0,1.2422406046518017
0,7,0.309,-1.0,1.2303154393618556
0,7,0.454,-1.0,1.2312155111010308
0,7,0.588,-1.0,1.2163351416202641
0,7,0.707,-1.0,1.2168728465976653
0,7,0.809,-1.0,1.2192131349375797
0,7,0.891,-1.0,1.2198631166072607
0,7,0.951,-1.0,1.2201501274489397
0,7,0.988,-1.0,1.2210914715693844
0,7,1.0,-1.0,1.2208420981621222
0,7,-1.0,-0.988,1.2530110372379755
0,7,-0.988,-0.988,1.2520962644924232
0,7,-0.951,-0.988,1.2525929846000488
0,7,-0.891,-0.988,1.2534823638666126
0,7,-0.809,-0.988,1.2551925502010162
0,7,-0.707,-0.988,1.2576325270905706
0,7,-0.588,-0.988,1.2594768901211486
0,7,-0.454,-0.988,1.257824416255525
0,7,-0.309,-0.988,1.2586667478121205
0,7,-0.156,-0.988,1.2514579568199513
0,7,0.0,-0.988,1.24140120902828
0,7,0.156,-0.988,1.2439580359033766
0,7,0.309,-0.988,1.231479566414894
0,7,0.454,-0.988,1.232648564737861
0,7,0.588,-0.988,1.2176754612753515
0,7,0.707,-0.988,1.2177991929403325
0,7,0.809,-0.988,1.220306298794313
0,7,0.891,-0.988,1.221815910377819
0,7,0.951,-0.988,1.222315589296157
0,7,0.988,-0.988,1.2215931677824765
0,7,1.0,-0.988,1.2234556962413314
0,7,-1.0,-0.951,1.2530285940715176
0,7,-0.988,-0.951,1.2538743278139584
0,7,-0.951,-0.951,1.2538938626788974
0,7,-0.891,-0.951,1.2550055930195398
0,7,-0.809,-0.951,1.2552556934789463
0,7,-0.707,-0.951,1.2590788102274206
0,7,-0.588,-0.951,1.2598513868428476
0,7,-0.454,-0.951,1.2570376254524043
0,7,-0.309,-0.951,1.260328080769203
0,7,-0.156,-0.951,1.2522446570038364
0,7,0.0,-0.951,1.2433367500752042
0,7,0.156,-0.951,1.2451568348925053
0,7,0.309,-0.951,1.2331437393572966
0,7,0.454,-0.951,1.2351514665634669
0,7,0.588,-0.951,1.220039370316236
0,7,0.707,-0.951,1.2213510880356724
0,7,0.809,-0.951,1.2227228821083558
0,7,0.891,-0.951,1.2242195818592523
0,7,0.951,-0.951,1.2245646161848638
0,7,0.988,-0.951,1.2253648247915079
0,7,1.0,-0.951,1.2246900505714688
0,7,-1.0,-0.891,1.2540661540598335
0,7,-0.988,-0.891,1.2555501843198877
0,7,-0.951,-0.891,1.2550869779558553
0,7,-0.891,-0.891,1.254772511305167
0,7,-0.809,-0.891,1.2558850096418366
0,7,-0.707,-0.891,1.2589828524615785
0,7,-0.588,-0.891,1.2600556068464
0,7,-0.454,-0.891,1.258978859368426
0,7,-0.309,-0.891,1.2593995969308793
0,7,-0.156,-0.891,1.2533731362048908
0,7,0.0,-0.891,1.2449876727371838
0,7,0.156,-0.891,1.2467191624833764
0,7,0.309,-0.891,1.2355693149386653
0,7,0.454,-0.891,1.2363486579103706
0,7,0.588,-0.891,1.2237139230673098
0,7,0.707,-0.891,1.2250508890451022
0,7,0.809,-0.891,1.226254897230391
0,7,0.891,-0.891,1.2261968418418063
0,7,0.951,-0.891,1.226998673633526
0,7,0.988,-0.891,1.2269546707572785
0,7,1.0,-0.891,1.2278054586199416
0,7,-1.0,-0.809,1.2549891934806952
0,7,-0.988,-0.809,1.2552143009480061
0,7,-0.951,-0.809,1.2550637236873186
0,7,-0.891,-0.809,1.2560099515029
0,7,-0.809,-0.809,1.2560002362630485
0,7,-0.707,-0.809,1.2587064809527002
0,7,-0.588,-0.809,1.2602708339547606
0,7,-0.454,-0.809,1.2584639465669354
0,7,-0.309,-0.809,1.259010356542609
0,7,-0.156,-0.809,1.253519805374702
0,7,0.0,-0.809,1.2462285987521355
0,7,0.156,-0.809,1.2476568376818027
0,7,0.309,-0.809,1.237166897929096
0,7,0.454,-0.809,1.2379487602684318
0,7,0.588,-0.809,1.2280380147187009
0,7,0.707,-0.809,1.2283228991135078
0,7,0.809,-0.809,1.2281708599879193
0,7,0.891,-0.809,1.2294603370663948
0,7,0.951,-0.809,1.2299000176748722
0,7,0.988,-0.809,1.230086248443604
0,7,1.0,-0.809,1.2296772207478783
0,7,-1.0,-0.707,1.2545487494543863
0,7,-0.988,-0.707,1.2544264790096098
0,7,-0.951,-0.707,1.2539443512887092
0,7,-0.891,-0.707,1.2551519566854723
0,7,-0.809,-0.707,1.2563679766119065
0,7,-0.707,-0.707,1.2586873305598818
0,7,-0.588,-0.707,1.2590741465175346
0,7,-0.454,-0.707,1.2569574031130677
0,7,-0.309,-0.707,1.2584336461278065
0,7,-0.156,-0.707,1.2524987680336708
0,7,0.0,-0.707,1.246388882690693
0,7,0.156,-0.707,1.2484066147481099
0,7,0.309,-0.707,1.2383435846988342
0,7,0.454,-0.707,1.239321208931893
0,7,0.588,-0.707,1.2304066421166748
0,7,0.707,-0.707,1.2319305007398886
0,7,0.809,-0.707,1.231626903834252
0,7,0.891,-0.707,1.2317391131334554
0,7,0.951,-0.707,1.2326271938821005
0,7,0.988,-0.707,1.23283881157598
0,7,1.0,-0.707,1.2326900417999014
0,7,-1.0,-0.588,1.2527885996581787
0,7,-0.988,-0.588,1.2534254328588423
0,7,-0.951,-0.588,1.2528915729201937
0,7,-0.891,-0.588,1.2553753176124736
0,7,-0.809,-0.588,1.2560070937940393
0,7,-0.707,-0.588,1.2566181315739382
0,7,-0.588,-0.588,1.2578522843060451
0,7,-0.454,-0.588,1.2556468661982108
0,7,-0.309,-0.588,1.257339773173574
0,7,-0.156,-0.588,1.253013171848738
0,7,0.0,-0.588,1.2475027798996081
0,7,0.156,-0.588,1.2486903173074855
0,7,0.309,-0.588,1.240275040985486
0,7,0.454,-0.588,1.2407778866602002
0,7,0.588,-0.588,1.2329044536973082
0,7,0.707,-0.588,1.2338977012901229
0,7,0.809,-0.588,1.2342248255680799
0,7,0.891,-0.588,1.2344789817968094
0,7,0.951,-0.588,1.235454439365336
0,7,0.988,-0.588,1.2356806417985606
