iteration,params,startmove,response,score
0,5,-1.0,-1.0,1.4367534942716484
0,5,-0.988,-1.0,1.430161492318359
0,5,-0.951,-1.0,1.428250305537134
0,5,-0.891,-1.0,1.4350043628786262
0,5,-0.809,-1.0,1.432614129632614
0,5,-0.707,-1.0,1.4328767987850228
0,5,-0.588,-1.0,1.4332727374825631
0,5,-0.454,-1.0,1.430519056131295
0,5,-0.309,-1.0,1.4365285721360936
0,5,-0.156,-1.0,1.428466157407423
0,5,0.0,-1.0,1.4320274814480167
0,5,0.156,-1.0,1.428467233645311
0,5,0.309,-1.0,1.422293400915759
0,5,0.454,-1.0,1.4230026584953195
0,5,0.588,-1.0,1.4066526803787611
0,5,0.707,-1.0,1.4099469878385187
0,5,0.809,-1.0,1.3999442023918032
0,5,0.891,-1.0,1.403724032517664
0,5,0.951,-1.0,1.400618251685393
0,5,0.988,-1.0,1.403689582374572
0,5,1.0,-1.0,1.4086381321178116
0,5,-1.0,-0.988,1.4368588579779156
0,5,-0.988,-0.988,1.43463198410035
0,5,-0.951,-0.988,1.4339748586303458
0,5,-0.891,-0.988,1.4329503739965797
0,5,-0.809,-0.988,1.4353380004524172
0,5,-0.707,-0.988,1.433546315599025
0,5,-0.588,-0.988,1.4325027731162705
0,5,-0.454,-0.988,1.4332385013332543
0,5,-0.309,-0.988,1.4350573073144912
0,5,-0.156,-0.988,1.4391772277704553
0,5,0.0,-0.988,1.4284017622275562
0,5,0.156,-0.988,1.430977607038421
0,5,0.309,-0.988,1.426581590499329
0,5,0.454,-0.988,1.4252922508790227
0,5,0.588,-0.988,1.4113152941007447
0,5,0.707,-0.988,1.413439957155362
0,5,0.809,-0.988,1.4004771877295104
0,5,0.891,-0.988,1.4059461088190701
0,5,0.951,-0.988,1.4042869694942857
0,5,0.988,-0.988,1.4048972741456032
0,5,1.0,-0.988,1.4052940447438083
0,5,-1.0,-0.951,1.4306759710048753
0,5,-0.988,-0.951,1.4349137224163342
0,5,-0.951,-0.951,1.433715331262072
0,5,-0.891,-0.951,1.4310639714609192
0,5,-0.809,-0.951,1.4336812842428135
0,5,-0.707,-0.951,1.4382840275193292
0,5,-0.588,-0.951,1.4339842147893354
0,5,-0.454,-0.951,1.4328268798594945
