iteration,params,startmove,response,score
0,14,-1.0,-1.0,1.3358161197757425
0,14,-0.988,-1.0,1.3367314311560503
0,14,-0.951,-1.0,1.3370764565585846
0,14,-0.891,-1.0,1.3374526204623058
0,14,-0.809,-1.0,1.3384693135462038
0,14,-0.707,-1.0,1.3369046191720413
0,14,-0.588,-1.0,1.3373198579623078
0,14,-0.454,-1.0,1.336147806103481
0,14,-0.309,-1.0,1.3402377813961712
0,14,-0.156,-1.0,1.3365802761078374
0,14,0.0,-1.0,1.3372269780923822
0,14,0.156,-1.0,1.3388733218430127
0,14,0.309,-1.0,1.3398820370304891
0,14,0.454,-1.0,1.341697930806292
0,14,0.588,-1.0,1.396001495027346
0,14,0.707,-1.0,1.3958675766166868
0,14,0.809,-1.0,1.338907310792223
0,14,0.891,-1.0,1.3400559016568954
0,14,0.951,-1.0,1.3397873632132382
0,14,0.988,-1.0,1.3412687013308493
0,14,1.0,-1.0,1.3407611999907476
0,14,-1.0,-0.988,1.337784391235829
0,14,-0.988,-0.988,1.338113832278494
0,14,-0.951,-0.988,1.3368006529313938
0,14,-0.891,-0.988,1.339170949051659
0,14,-0.809,-0.988,1.3400858489501501
0,14,-0.707,-0.988,1.3388148495510084
0,14,-0.588,-0.988,1.3388825198917176
0,14,-0.454,-0.988,1.3368354860224871
0,14,-0.309,-0.988,1.339611028068058
0,14,-0.156,-0.988,1.338392933441891
0,14,0.0,-0.988,1.3384045039730526
0,14,0.156,-0.988,1.3405160900360014
0,14,0.309,-0.988,1.3411884941141679
0,14,0.454,-0.988,1.3422485241413629
0,14,0.588,-0.988,1.397450925928789
0,14,0.707,-0.988,1.3981514730543783
0,14,0.809,-0.988,1.3387909147162456
0,14,0.891,-0.988,1.3414284309445756
0,14,0.951,-0.988,1.342563004408486
0,14,0.988,-0.988,1.342379766621101
0,14,1.0,-0.988,1.343138110670629
0,14,-1.0,-0.951,1.3391058614980085
0,14,-0.988,-0.951,1.3397442559593822
0,14,-0.951,-0.951,1.3392139579336881
0,14,-0.891,-0.951,1.340531901036403
0,14,-0.809,-0.951,1.3411060476929202
0,14,-0.707,-0.951,1.3403185491317071
0,14,-0.588,-0.951,1.3409927558482533
0,14,-0.454,-0.951,1.3395199363249808
0,14,-0.309,-0.951,1.3407621453478031
0,14,-0.156,-0.951,1.341398913450079
0,14,0.0,-0.951,1.341274159183391
0,14,0.156,-0.951,1.3428954257806347
0,14,0.309,-0.951,1.343461828550481
0,14,0.454,-0.951,1.344558908207218
0,14,0.588,-0.951,1.3961195845351657
0,14,0.707,-0.951,1.3984178280764743
0,14,0.809,-0.951,1.340750338694741
0,14,0.891,-0.951,1.34400411454084
0,14,0.951,-0.951,1.3441890809657306
0,14,0.988,-0.951,1.3437573693346356
0,14,1.0,-0.951,1.3440316442757734
0,14,-1.0,-0.891,1.3402030828550169
