params,startmove,response,score
42,-1.0,-1.0,1.2845655738524255
42,-0.988,-1.0,1.28401393609856
42,-0.951,-1.0,1.2845645238652066
42,-0.891,-1.0,1.2854511501368062
42,-0.809,-1.0,1.2867247084618016
42,-0.707,-1.0,1.2915630824496633
42,-0.588,-1.0,1.29265164398567
42,-0.454,-1.0,1.297872667889406
42,-0.309,-1.0,1.2986378464378623
42,-0.156,-1.0,1.296032941929404
42,0.0,-1.0,1.292000254707552
42,0.156,-1.0,1.2935318093433923
42,0.309,-1.0,1.2701329736111262
42,0.454,-1.0,1.272030152723127
42,0.588,-1.0,1.2377189140546427
42,0.707,-1.0,1.2391751735597025
42,0.809,-1.0,1.2659329331454738
42,0.891,-1.0,1.2657950436158962
42,0.951,-1.0,1.2673280876783424
42,0.988,-1.0,1.2668910993514075
42,1.0,-1.0,1.2667216991109493
42,-1.0,-0.988,1.2866483099188302
42,-0.988,-0.988,1.2859009578927942
42,-0.951,-0.988,1.2865462843259514
42,-0.891,-0.988,1.2870601152078616
42,-0.809,-0.988,1.2876560721639052
42,-0.707,-0.988,1.2924560851860933
42,-0.588,-0.988,1.2942705852208156
42,-0.454,-0.988,1.2988228760269505
42,-0.309,-0.988,1.3006940096566189
42,-0.156,-0.988,1.297315037350839
42,0.0,-0.988,1.2931546866319712
42,0.156,-0.988,1.2950161331970178
42,0.309,-0.988,1.271772618408294
42,0.454,-0.988,1.2727279258798434
42,0.588,-0.988,1.2383306967853642
42,0.707,-0.988,1.2406236939528739
42,0.809,-0.988,1.266729608582622
42,0.891,-0.988,1.267727116865825
42,0.951,-0.988,1.2692469781504032
42,0.988,-0.988,1.2677382658100758
42,1.0,-0.988,1.268682798700037
42,-1.0,-0.951,1.2874558763623907
42,-0.988,-0.951,1.2871505267386334
42,-0.951,-0.951,1.2880844153359492
42,-0.891,-0.951,1.2886577872148042
42,-0.809,-0.951,1.2893136931948075
42,-0.707,-0.951,1.2948081690415694
42,-0.588,-0.951,1.2958949464446174
42,-0.454,-0.951,1.298950001655681
42,-0.309,-0.951,1.3011238840950883
42,-0.156,-0.951,1.2978751937511672
42,0.0,-0.951,1.294208327841545
42,0.156,-0.951,1.2956580619388933
42,0.309,-0.951,1.27316202768294
42,0.454,-0.951,1.2743034402516547
42,0.588,-0.951,1.2412164094131344
42,0.707,-0.951,1.2424244690694115
42,0.809,-0.951,1.267730221491827
42,0.891,-0.951,1.2696974502967304
42,0.951,-0.951,1.269963476375153
42,0.988,-0.951,1.2698415171062214
42,1.0,-0.951,1.270026232343454
42,-1.0,-0.891,1.2879902564750325
42,-0.988,-0.891,1.288489319127564
42,-0.951,-0.891,1.2894419831878503
42,-0.891,-0.891,1.2897491145870859
42,-0.809,-0.891,1.2904535336991503
42,-0.707,-0.891,1.2950741018472731
42,-0.588,-0.891,1.296575013433919
42,-0.454,-0.891,1.3010233796645707
42,-0.309,-0.891,1.3013089485467635
42,-0.156,-0.891,1.2993169747695874
42,0.0,-0.891,1.295532201735543
42,0.156,-0.891,1.297253170086236
42,0.309,-0.891,1.27400359523628
42,0.454,-0.891,1.2761483913593963
42,0.588,-0.891,1.2428622559181506
42,0.707,-0.891,1.244692040428793
42,0.809,-0.891,1.270146285629777
42,0.891,-0.891,1.2709613516329354
42,0.951,-0.891,1.2710868763680632
42,0.988,-0.891,1.2717855222320802
42,1.0,-0.891,1.2712327600840123
42,-1.0,-0.809,1.2897986729162303
42,-0.988,-0.809,1.2903854064980231
42,-0.951,-0.809,1.2909667030480363
42,-0.891,-0.809,1.29128725829619
42,-0.809,-0.809,1.292616390591003
42,-0.707,-0.809,1.295601219378764
42,-0.588,-0.809,1.29665486977229
42,-0.454,-0.809,1.300191314986822
42,-0.309,-0.809,1.3015821366216622
42,-0.156,-0.809,1.298597497712374
42,0.0,-0.809,1.2961048272995024
42,0.156,-0.809,1.297286966077021
42,0.309,-0.809,1.275469310466843
42,0.454,-0.809,1.2775908705434258
42,0.588,-0.809,1.2454699344856903
42,0.707,-0.809,1.2459137419685455
42,0.809,-0.809,1.2706539212154195
42,0.891,-0.809,1.271792522835432
42,0.951,-0.809,1.2727268683830606
42,0.988,-0.809,1.2726644002378422
42,1.0,-0.809,1.2732593945439101
42,-1.0,-0.707,1.2922256512316626
42,-0.988,-0.707,1.291236295113026
42,-0.951,-0.707,1.2906969036910683
42,-0.891,-0.707,1.2921654623566718
42,-0.809,-0.707,1.2930655098650634
42,-0.707,-0.707,1.2951512876322544
42,-0.588,-0.707,1.2962435815552495
42,-0.454,-0.707,1.2996180810079248
42,-0.309,-0.707,1.3011443131758906
42,-0.156,-0.707,1.298352376645407
42,0.0,-0.707,1.2959892991749407
42,0.156,-0.707,1.2975828285581195
42,0.309,-0.707,1.2770610437957735
42,0.454,-0.707,1.2780798714944706
42,0.588,-0.707,1.2477819201902995
42,0.707,-0.707,1.2499092619365417
42,0.809,-0.707,1.2726299686725253
42,0.891,-0.707,1.2733033447245514
42,0.951,-0.707,1.273737586834099
42,0.988,-0.707,1.2740808222179971
42,1.0,-0.707,1.2737962173474697
42,-1.0,-0.588,1.2906028157492486
42,-0.988,-0.588,1.2909001565435574
42,-0.951,-0.588,1.2913511433087448
42,-0.891,-0.588,1.2921692478558975
42,-0.809,-0.588,1.2927607388117994
42,-0.707,-0.588,1.294350407707585
42,-0.588,-0.588,1.295545500780844
42,-0.454,-0.588,1.299097578651863
42,-0.309,-0.588,1.2996818614269148
42,-0.156,-0.588,1.2969400044522041
42,0.0,-0.588,1.2955103476365937
42,0.156,-0.588,1.2968431259696218
42,0.309,-0.588,1.2789158056804384
42,0.454,-0.588,1.27835978526141
42,0.588,-0.588,1.2499698737275569
42,0.707,-0.588,1.2513726155676153
42,0.809,-0.588,1.2741362982236968
42,0.891,-0.588,1.2751843569490449
42,0.951,-0.588,1.2754180600117635
42,0.988,-0.588,1.2761396143342845
42,1.0,-0.588,1.2754880510148698
42,-1.0,-0.454,1.29078574692559
42,-0.988,-0.454,1.2901062439561393
42,-0.951,-0.454,1.2905796604600694
42,-0.891,-0.454,1.2912411753203583
42,-0.809,-0.454,1.2913220629539075
42,-0.707,-0.454,1.2935357400429979
42,-0.588,-0.454,1.2945444280842122
42,-0.454,-0.454,1.2966273253106566
42,-0.309,-0.454,1.2979330835949563
42,-0.156,-0.454,1.2959779055468816
42,0.0,-0.454,1.2944897825942985
42,0.156,-0.454,1.2962430284548905
42,0.309,-0.454,1.279098498837438
42,0.454,-0.454,1.280268407917946
42,0.588,-0.454,1.253987861334506
42,0.707,-0.454,1.2544674807110718
42,0.809,-0.454,1.2743795453801943
42,0.891,-0.454,1.2755714891189955
42,0.951,-0.454,1.2777473913642396
42,0.988,-0.454,1.2770617055112368
42,1.0,-0.454,1.2770126480243083
42,-1.0,-0.309,1.287800032523076
42,-0.988,-0.309,1.2877692653231125
42,-0.951,-0.309,1.2882154051336285
42,-0.891,-0.309,1.2899762844178924
42,-0.809,-0.309,1.2897729564522808
42,-0.707,-0.309,1.2922031299045016
42,-0.588,-0.309,1.292742950761835
42,-0.454,-0.309,1.2937924966945302
42,-0.309,-0.309,1.2948113135169725
42,-0.156,-0.309,1.2936172511931765
42,0.0,-0.309,1.2932060514694796
42,0.156,-0.309,1.294801597038225
42,0.309,-0.309,1.2798914166174453
42,0.454,-0.309,1.28235270658405
42,0.588,-0.309,1.256800250474193
42,0.707,-0.309,1.258206493406776
42,0.809,-0.309,1.2768941784855388
42,0.891,-0.309,1.2781814501705
42,0.951,-0.309,1.278143646004439
42,0.988,-0.309,1.2792491076565071
42,1.0,-0.309,1.2788767353981279
42,-1.0,-0.156,1.2867361319383894
42,-0.988,-0.156,1.287188663449409
42,-0.951,-0.156,1.2876763093302985
42,-0.891,-0.156,1.2875970797606926
42,-0.809,-0.156,1.2881929069421494
42,-0.707,-0.156,1.2890757937634854
42,-0.588,-0.156,1.289955775302688
42,-0.454,-0.156,1.2913200887366594
42,-0.309,-0.156,1.2923336208480367
42,-0.156,-0.156,1.2896859613886766
42,0.0,-0.156,1.291151530930704
42,0.156,-0.156,1.2925128227033524
42,0.309,-0.156,1.28035145207153
42,0.454,-0.156,1.2824603396674754
42,0.588,-0.156,1.260447360213599
42,0.707,-0.156,1.2620708042986626
42,0.809,-0.156,1.2773425748033091
42,0.891,-0.156,1.2787129294365471
42,0.951,-0.156,1.2794919681262562
42,0.988,-0.156,1.2796697020578258
42,1.0,-0.156,1.2803406940575326
42,-1.0,0.0,1.2852557700048695
42,-0.988,0.0,1.2859231862066742
42,-0.951,0.0,1.285986883501699
42,-0.891,0.0,1.2865215654594135
42,-0.809,0.0,1.2869797989314957
42,-0.707,0.0,1.2867052846189764
42,-0.588,0.0,1.2887116517868236
42,-0.454,0.0,1.28629683108403
42,-0.309,0.0,1.2872567635746313
42,-0.156,0.0,1.2859809755678426
42,0.0,0.0,1.288324728303741
42,0.156,0.0,1.2893679513510312
42,0.309,0.0,1.2820906440713156
42,0.454,0.0,1.282885561507824
42,0.588,0.0,1.2637222840583124
42,0.707,0.0,1.265189875326108
42,0.809,0.0,1.279843705433655
42,0.891,0.0,1.2799940442381406
42,0.951,0.0,1.281140431231182
42,0.988,0.0,1.2813202461729714
42,1.0,0.0,1.2818727236896945
42,-1.0,0.156,1.2834857334933718
42,-0.988,0.156,1.2840239504058895
42,-0.951,0.156,1.2845018004716116
42,-0.891,0.156,1.2846896968820456
42,-0.809,0.156,1.2856063723686508
42,-0.707,0.156,1.2831991238470137
42,-0.588,0.156,1.285200451791352
42,-0.454,0.156,1.2821660811895041
42,-0.309,0.156,1.2831510578579008
42,-0.156,0.156,1.2816875002065888
42,0.0,0.156,1.2842764253656065
42,0.156,0.156,1.286894794853095
42,0.309,0.156,1.2818576333790803
42,0.454,0.156,1.2844129343669757
42,0.588,0.156,1.268062954578678
42,0.707,0.156,1.269695568221003
42,0.809,0.156,1.2811590981141165
42,0.891,0.156,1.2821167115845487
42,0.951,0.156,1.2827313183935676
42,0.988,0.156,1.2829808843167039
42,1.0,0.156,1.2826859802712667
42,-1.0,0.309,1.2820923651485707
42,-0.988,0.309,1.2820353765254486
42,-0.951,0.309,1.2816436476862854
42,-0.891,0.309,1.2834151941377119
42,-0.809,0.309,1.2838743473176664
42,-0.707,0.309,1.2798602950134959
42,-0.588,0.309,1.2809746566905615
42,-0.454,0.309,1.2761796681911184
42,-0.309,0.309,1.278368461526986
42,-0.156,0.309,1.2775118814798458
42,0.0,0.309,1.2812069102896941
42,0.156,0.309,1.2828777237040503
42,0.309,0.309,1.282943411613578
42,0.454,0.309,1.2842019357142929
42,0.588,0.309,1.2727430374648323
42,0.707,0.309,1.2735929369781498
42,0.809,0.309,1.2820821111759755
42,0.891,0.309,1.2830984356044786
42,0.951,0.309,1.283567967457752
42,0.988,0.309,1.2833524825192213
42,1.0,0.309,1.2840558292365012
42,-1.0,0.454,1.2794031111660105
42,-0.988,0.454,1.2800831761839853
42,-0.951,0.454,1.2807135620234589
42,-0.891,0.454,1.2807926299314218
42,-0.809,0.454,1.2811010423150544
42,-0.707,0.454,1.2756633245252205
42,-0.588,0.454,1.2776869740650432
42,-0.454,0.454,1.2706201867395341
42,-0.309,0.454,1.2720784580241322
42,-0.156,0.454,1.2707601235940735
42,0.0,0.454,1.2766840876520318
42,0.156,0.454,1.278339680866134
42,0.309,0.454,1.2826675475110514
42,0.454,0.454,1.2845687322515347
42,0.588,0.454,1.2766008164882061
42,0.707,0.454,1.2772640380811877
42,0.809,0.454,1.283107847368599
42,0.891,0.454,1.2840801126709394
42,0.951,0.454,1.2847721354924457
42,0.988,0.454,1.285162998481819
42,1.0,0.454,1.2861268906501846
42,-1.0,0.588,1.2757806952624182
42,-0.988,0.588,1.2763731932101727
42,-0.951,0.588,1.2771193170907864
42,-0.891,0.588,1.2783333667562815
42,-0.809,0.588,1.2786972499457727
42,-0.707,0.588,1.2718056739523402
42,-0.588,0.588,1.2726403300874765
42,-0.454,0.588,1.2653754175012073
42,-0.309,0.588,1.2678260367771355
42,-0.156,0.588,1.2661128467579092
42,0.0,0.588,1.2725963025056943
42,0.156,0.588,1.274045698052581
42,0.309,0.588,1.283653709493598
42,0.454,0.588,1.285364824463174
42,0.588,0.588,1.2800030701857752
42,0.707,0.588,1.2810649144363637
42,0.809,0.588,1.2845698303532973
42,0.891,0.588,1.2852058206438806
42,0.951,0.588,1.285379377425705
42,0.988,0.588,1.285687457040613
42,1.0,0.588,1.2858282847249753
42,-1.0,0.707,1.2728625348939124
42,-0.988,0.707,1.2731023516558913
42,-0.951,0.707,1.2728572380166865
42,-0.891,0.707,1.2740533087550745
42,-0.809,0.707,1.2748465361969443
42,-0.707,0.707,1.2679866360752763
42,-0.588,0.707,1.2698163294039262
42,-0.454,0.707,1.2596243154085724
42,-0.309,0.707,1.259657011760011
42,-0.156,0.707,1.2594659110834625
42,0.0,0.707,1.267971473222708
42,0.156,0.707,1.269328856447741
42,0.309,0.707,1.284403190381168
42,0.454,0.707,1.2862881643040118
42,0.588,0.707,1.2829750131716633
42,0.707,0.707,1.285637766185766
42,0.809,0.707,1.284416209574416
42,0.891,0.707,1.2848400547862449
42,0.951,0.707,1.2864864352113046
42,0.988,0.707,1.2861546928747851
42,1.0,0.707,1.2867567670547317
42,-1.0,0.809,1.2699661562147966
42,-0.988,0.809,1.2694259135544508
42,-0.951,0.809,1.2704523223833173
42,-0.891,0.809,1.2703816379180224
42,-0.809,0.809,1.2717488751020125
42,-0.707,0.809,1.2634331706931183
42,-0.588,0.809,1.264638974549637
42,-0.454,0.809,1.253967722515208
42,-0.309,0.809,1.2557981626911066
42,-0.156,0.809,1.2536462113564064
42,0.0,0.809,1.2638840711735804
42,0.156,0.809,1.2654249899043841
42,0.309,0.809,1.2835081405542956
42,0.454,0.809,1.2844716768870155
42,0.588,0.809,1.286806916182014
42,0.707,0.809,1.287984467668288
42,0.809,0.809,1.2851649200463544
42,0.891,0.809,1.285483112974649
42,0.951,0.809,1.2866669158225719
42,0.988,0.809,1.2865862071738625
42,1.0,0.809,1.2878090322332836
42,-1.0,0.891,1.2667021927661026
42,-0.988,0.891,1.2668438932781378
42,-0.951,0.891,1.2676237210689743
42,-0.891,0.891,1.2675713282467402
42,-0.809,0.891,1.2684490018962424
42,-0.707,0.891,1.260079029478915
42,-0.588,0.891,1.2611968415645993
42,-0.454,0.891,1.249485863230923
42,-0.309,0.891,1.2503844744107377
42,-0.156,0.891,1.248289629650429
42,0.0,0.891,1.259150630121677
42,0.156,0.891,1.2614827261500077
42,0.309,0.891,1.283151177813408
42,0.454,0.891,1.2842784058816914
42,0.588,0.891,1.288896102506101
42,0.707,0.891,1.2902167440933388
42,0.809,0.891,1.2840389912678578
42,0.891,0.891,1.2855997129419947
42,0.951,0.891,1.2863755359467806
42,0.988,0.891,1.2865940617044769
42,1.0,0.891,1.286928060060395
42,-1.0,0.951,1.2644999790516478
42,-0.988,0.951,1.264529678391824
42,-0.951,0.951,1.2653578890925186
42,-0.891,0.951,1.2653294121789147
42,-0.809,0.951,1.2663037464644493
42,-0.707,0.951,1.2576979520400597
42,-0.588,0.951,1.2585467791603364
42,-0.454,0.951,1.2455582435043007
42,-0.309,0.951,1.2462011008623832
42,-0.156,0.951,1.2450876041828798
42,0.0,0.951,1.2568678757900607
42,0.156,0.951,1.2581322934664327
42,0.309,0.951,1.2822030991568232
42,0.454,0.951,1.2835517053128436
42,0.588,0.951,1.290201364494273
42,0.707,0.951,1.2912611118957842
42,0.809,0.951,1.2839973671719034
42,0.891,0.951,1.2843073873277595
42,0.951,0.951,1.2850111403681421
42,0.988,0.951,1.2856032981976657
42,1.0,0.951,1.2857743664251537
42,-1.0,0.988,1.2613065297819943
42,-0.988,0.988,1.261693042055464
42,-0.951,0.988,1.2628903607487987
42,-0.891,0.988,1.2635223133075062
42,-0.809,0.988,1.2636874259634836
42,-0.707,0.988,1.254049207190339
42,-0.588,0.988,1.2560169598702169
42,-0.454,0.988,1.2416123048081185
42,-0.309,0.988,1.2429080347824726
42,-0.156,0.988,1.2409488624111504
42,0.0,0.988,1.2545073242409837
42,0.156,0.988,1.2553237515366866
42,0.309,0.988,1.281046952494072
42,0.454,0.988,1.2823404561606202
42,0.588,0.988,1.2897013294122806
42,0.707,0.988,1.2914994369125028
42,0.809,0.988,1.2836124079299025
42,0.891,0.988,1.2839702337253036
42,0.951,0.988,1.2849848266569805
42,0.988,0.988,1.2852242657543818
42,1.0,0.988,1.2846086258786682
42,-1.0,1.0,1.260038813088576
42,-0.988,1.0,1.2607387214215386
42,-0.951,1.0,1.260800562846059
42,-0.891,1.0,1.2610619831013568
42,-0.809,1.0,1.2613120947627836
42,-0.707,1.0,1.2525970653153577
42,-0.588,1.0,1.2540599471976588
42,-0.454,1.0,1.2389888485339293
42,-0.309,1.0,1.2401621446039253
42,-0.156,1.0,1.2392715144702162
42,0.0,1.0,1.251425890163277
42,0.156,1.0,1.2527817596416735
42,0.309,1.0,1.2792813597834833
42,0.454,1.0,1.2813987659571942
42,0.588,1.0,1.2883431911427607
42,0.707,1.0,1.289631546697873
42,0.809,1.0,1.2818340260057561
42,0.891,1.0,1.2822596965908106
42,0.951,1.0,1.2829989889911666
42,0.988,1.0,1.2840733759530705
42,1.0,1.0,1.283384960634399
43,-1.0,-1.0,1.2615624098650593
43,-0.988,-1.0,1.263267435581073
43,-0.951,-1.0,1.263032781941475
43,-0.891,-1.0,1.2631019547485223
43,-0.809,-1.0,1.2661838579836968
43,-0.707,-1.0,1.264134053178263
43,-0.588,-1.0,1.2700707747051154
43,-0.454,-1.0,1.2842398751196757
43,-0.309,-1.0,1.2841722397180495
43,-0.156,-1.0,1.300929475403955
43,0.0,-1.0,1.2684626805758632
43,0.156,-1.0,1.2736851084194982
43,0.309,-1.0,1.2176102408884146
43,0.454,-1.0,1.220381006577747
43,0.588,-1.0,1.151593009688483
43,0.707,-1.0,1.1532495279634776
43,0.809,-1.0,1.175736967028043
43,0.891,-1.0,1.1781775105690515
43,0.951,-1.0,1.1806193395636138
43,0.988,-1.0,1.176207906628675
43,1.0,-1.0,1.1808234893339087
43,-1.0,-0.988,1.2644663712382027
43,-0.988,-0.988,1.2652739863997717
43,-0.951,-0.988,1.2612548823651448
43,-0.891,-0.988,1.264507444280824
43,-0.809,-0.988,1.2646034900253142
43,-0.707,-0.988,1.2701480457377763
43,-0.588,-0.988,1.2661804367765392
43,-0.454,-0.988,1.284673680427918
43,-0.309,-0.988,1.2820139930030072
43,-0.156,-0.988,1.2995215009119025
43,0.0,-0.988,1.271055852475818
43,0.156,-0.988,1.2671737430519976
43,0.309,-0.988,1.2199270227951289
43,0.454,-0.988,1.2190004333660416
43,0.588,-0.988,1.1518744068454647
43,0.707,-0.988,1.1562111456314603
43,0.809,-0.988,1.1763672671232712
43,0.891,-0.988,1.1798162750805015
43,0.951,-0.988,1.1791501640770832
43,0.988,-0.988,1.1806805824200757
43,1.0,-0.988,1.1817905781058733
43,-1.0,-0.951,1.2628047790873185
43,-0.988,-0.951,1.2672705117672023
43,-0.951,-0.951,1.2658086812561737
43,-0.891,-0.951,1.2677960012182297
43,-0.809,-0.951,1.2643472803572415
43,-0.707,-0.951,1.2687447257539957
43,-0.588,-0.951,1.2694287711557892
43,-0.454,-0.951,1.285027219727354
43,-0.309,-0.951,1.2868602001477232
43,-0.156,-0.951,1.2996201332214232
43,0.0,-0.951,1.26913550541274
43,0.156,-0.951,1.2679588216584516
43,0.309,-0.951,1.220516092473523
