iteration,params,startmove,response,score
0,16,-1.0,-1.0,1.2507831200401756
0,16,-0.988,-1.0,1.251495703335008
0,16,-0.951,-1.0,1.2520404238012453
0,16,-0.891,-1.0,1.2514141169646666
0,16,-0.809,-1.0,1.2532656574099905
0,16,-0.707,-1.0,1.2560404669900551
0,16,-0.588,-1.0,1.2588073338477033
0,16,-0.454,-1.0,1.2563921680875465
0,16,-0.309,-1.0,1.257352726885594
0,16,-0.156,-1.0,1.2493884380960154
0,16,0.0,-1.0,1.2410003928576525
0,16,0.156,-1.0,1.2425231138258803
0,16,0.309,-1.0,1.2298611302968774
0,16,0.454,-1.0,1.230997789450065
0,16,0.588,-1.0,1.2146165643697806
0,16,0.707,-1.0,1.2163085715387094
0,16,0.809,-1.0,1.2190802470739361
0,16,0.891,-1.0,1.2193090528821546
0,16,0.951,-1.0,1.2207885749152614
0,16,0.988,-1.0,1.2208006816377834
0,16,1.0,-1.0,1.2207337429685174
0,16,-1.0,-0.988,1.2520877583040342
0,16,-0.988,-0.988,1.2526976844555193
0,16,-0.951,-0.988,1.252977891014712
0,16,-0.891,-0.988,1.2534556740763316
0,16,-0.809,-0.988,1.2538062462164468
0,16,-0.707,-0.988,1.2580899886405996
0,16,-0.588,-0.988,1.2592331892827682
0,16,-0.454,-0.988,1.257543004391802
0,16,-0.309,-0.988,1.258920829188165
0,16,-0.156,-0.988,1.2508829432323565
0,16,0.0,-0.988,1.2422234138501185
0,16,0.156,-0.988,1.2438251013001689
0,16,0.309,-0.988,1.2312969097525457
0,16,0.454,-0.988,1.2327511228153447
0,16,0.588,-0.988,1.217199287732219
0,16,0.707,-0.988,1.2188108053502456
0,16,0.809,-0.988,1.2207834939970423
0,16,0.891,-0.988,1.2224508560441292
0,16,0.951,-0.988,1.2222559557275963
0,16,0.988,-0.988,1.2224595616272342
0,16,1.0,-0.988,1.2227264767886272
0,16,-1.0,-0.951,1.253604461545618
0,16,-0.988,-0.951,1.254302872191356
0,16,-0.951,-0.951,1.2546084652303917
0,16,-0.891,-0.951,1.2548632104695154
0,16,-0.809,-0.951,1.255778600105947
0,16,-0.707,-0.951,1.2580035461627506
